beta,slope,Q_slow,Q_fast,ΔQ,w_slow,w_fast,ratio,dominant,crit_slope_dQ0,crit_slope_ratio05
8.75,0.10909090909090913,0.03125,0.17090909090909095,0.13965909090909095,1.3144752019445491,4.461363984753284,0.7724183171560803,fast,,
8.75,0.1333333333333333,0.03125,0.18666666666666665,0.15541666666666665,1.3144752019445491,5.1209160206563995,0.7957427673817029,fast,,
8.75,0.1575757575757577,0.03125,0.2024242424242425,0.1711742424242425,1.3144752019445491,5.877973861858215,0.817242334247472,fast,,
8.75,0.18181818181818188,0.03125,0.21818181818181823,0.18693181818181823,1.3144752019445491,6.746952416583398,0.8369426280125085,fast,,
8.75,0.20606060606060606,0.03125,0.23393939393939395,0.20268939393939395,1.3144752019445491,7.744397641341297,0.8548963844967978,fast,,
8.75,0.23030303030303045,0.03125,0.2496969696969698,0.2184469696969698,1.3144752019445491,8.889301587454199,0.8711775816862019,fast,,
8.75,0.25454545454545463,0.03125,0.2654545454545455,0.2342045454545455,1.3144752019445491,10.20346402293332,0.8858758345325018,fast,,
8.75,0.2787878787878788,0.03125,0.28121212121212125,0.24996212121212125,1.3144752019445491,11.711907515234934,0.8990913110351817,fast,,
8.75,0.303030303030303,0.03125,0.29696969696969694,0.26571969696969694,1.3144752019445491,13.443353878360892,0.9109303140189678,fast,,
8.75,0.3272727272727274,0.03125,0.3127272727272728,0.2814772727272728,1.3144752019445491,15.430771056188268,0.9215015902614072,fast,,
8.75,0.35151515151515156,0.03125,0.3284848484848485,0.2972348484848485,1.3144752019445491,17.712000855067075,0.9309133652492554,fast,,
8.75,0.37575757575757573,0.03125,0.34424242424242424,0.31299242424242424,1.3144752019445491,20.330479478151954,0.9392710577882029,fast,,
8.75,0.40000000000000013,0.03125,0.3600000000000001,0.3287500000000001,1.3144752019445491,23.336064580942733,0.9466756016897823,fast,,
8.75,0.4242424242424243,0.03125,0.37575757575757585,0.34450757575757585,1.3144752019445491,26.785984595747035,0.9532222884818229,fast,,
8.75,0.4484848484848485,0.03125,0.3915151515151515,0.3602651515151515,1.3144752019445491,30.745928400863704,0.9590000419760963,fast,,
8.75,0.47272727272727266,0.03125,0.40727272727272723,0.37602272727272723,1.3144752019445491,35.291296082546516,0.9640910393137528,fast,,
8.75,0.49696969696969706,0.03125,0.4230303030303031,0.3917803030303031,1.3144752019445491,40.508634605126325,0.9685706010861413,fast,,
8.75,0.5212121212121212,0.03125,0.43878787878787884,0.40753787878787884,1.3144752019445491,46.497285725450475,0.9725072832196945,fast,,
8.75,0.5454545454545454,0.03125,0.4545454545454546,0.4232954545454546,1.3144752019445491,53.37127752907727,0.9759631140416052,fast,,
8.75,0.5696969696969698,0.03125,0.47030303030303044,0.43905303030303044,1.3144752019445491,61.26149560439087,0.9789939303376902,fast,,
8.75,0.593939393939394,0.03125,0.4860606060606061,0.4548106060606061,1.3144752019445491,70.31817519530304,0.9816497757006761,fast,,
8.75,0.6181818181818182,0.03125,0.5018181818181818,0.47056818181818183,1.3144752019445491,80.71376178486462,0.9839753327606453,fast,,
8.75,0.6424242424242426,0.03125,0.5175757575757577,0.4863257575757577,1.3144752019445491,92.64619457728817,0.9860103679014528,fast,,
8.75,0.6666666666666667,0.03125,0.5333333333333334,0.5020833333333334,1.3144752019445491,106.34267539816564,0.9877901728346208,fast,,
8.75,0.6909090909090909,0.03125,0.5490909090909091,0.5178409090909091,1.3144752019445491,122.06399477536566,0.9893459920342157,fast,,
8.75,0.7151515151515151,0.03125,0.5648484848484848,0.5335984848484848,1.3144752019445491,140.1094975721997,0.990705428675492,fast,,
8.75,0.7393939393939395,0.03125,0.5806060606060607,0.5493560606060607,1.3144752019445491,160.82278272196947,0.9918928245193255,fast,,
8.75,0.7636363636363637,0.03125,0.5963636363636364,0.5651136363636364,1.3144752019445491,184.59824559080903,0.992929611291043,fast,,
8.75,0.7878787878787878,0.03125,0.6121212121212121,0.5808712121212121,1.3144752019445491,211.88858753996385,0.9938346326500207,fast,,
8.75,0.8121212121212122,0.03125,0.6278787878787879,0.5966287878787879,1.3144752019445491,243.21343567479911,0.9946244369518736,fast,,
8.75,0.8363636363636362,0.03125,0.6436363636363636,0.6123863636363636,1.3144752019445491,279.1692369065553,0.9953135417666032,fast,,
8.75,0.8606060606060606,0.03125,0.6593939393939394,0.6281439393939394,1.3144752019445491,320.4406147166808,0.9959146716147459,fast,,
8.75,0.884848484848485,0.03125,0.6751515151515153,0.6439015151515153,1.3144752019445491,367.8134048644284,0.9964389706848797,fast,,
8.75,0.909090909090909,0.03125,0.6909090909090908,0.6596590909090908,1.3144752019445491,422.18961824666906,0.9968961924517878,fast,,
8.75,0.9333333333333333,0.03125,0.7066666666666667,0.6754166666666667,1.3144752019445491,484.60461581319277,0.9972948681658124,fast,,
8.75,0.9575757575757577,0.03125,0.7224242424242425,0.6911742424242425,1.3144752019445491,556.2468225598178,0.9976424561618223,fast,,
8.75,0.9818181818181817,0.03125,0.738181818181818,0.706931818181818,1.3144752019445491,638.480355967483,0.9979454738645794,fast,,
8.75,1.006060606060606,0.03125,0.753939393939394,0.722689393939394,1.3144752019445491,732.870999748545,0.9982096142639798,fast,,
8.75,1.0303030303030305,0.03125,0.7696969696969699,0.7384469696969699,1.3144752019445491,841.2160174584686,0.9984398485118398,fast,,
8.75,1.0545454545454545,0.03125,0.7854545454545454,0.7542045454545454,1.3144752019445491,965.5783736448627,0.998640516161111,fast,,
8.75,1.0787878787878789,0.03125,0.8012121212121213,0.7699621212121213,1.3144752019445491,1108.32601412834,0.998815404435415,fast,,
8.75,1.1030303030303032,0.03125,0.8169696969696971,0.7857196969696971,1.3144752019445491,1272.1769533390686,0.9989678177862175,fast,,
8.75,1.1272727272727272,0.03125,0.8327272727272726,0.8014772727272726,1.3144752019445491,1460.2510272033182,0.9991006388699094,fast,,
8.75,1.1515151515151516,0.03125,0.8484848484848485,0.8172348484848485,1.3144752019445491,1676.129296990992,0.9992163819594226,fast,,
8.75,1.175757575757576,0.03125,0.8642424242424244,0.8329924242424244,1.3144752019445491,1923.9222352146626,0.9993172396958605,fast,,
8.75,1.2,0.03125,0.88,0.84875,1.3144752019445491,2208.347991887209,0.9994051239854402,fast,,
8.75,summary,,,,,,,,-0.10576923076923077,-0.10576593543400126
9.0,-1.2,0.03125,-0.68,-0.71125,1.3247847587288655,0.0021984559630425313,0.0016567323073132898,slow,,
9.0,-1.1757575757575758,0.03125,-0.6642424242424243,-0.6954924242424243,1.3247847587288655,0.002533428340627708,0.0019086820065512048,slow,,
9.0,-1.1515151515151514,0.03125,-0.6484848484848484,-0.6797348484848484,1.3247847587288655,0.002919439490711099,0.0021988628902627604,slow,,
9.0,-1.1272727272727272,0.03125,-0.6327272727272727,-0.6639772727272727,1.3247847587288655,0.0033642660434641297,0.0025330486118007953,slow,,
9.0,-1.103030303030303,0.03125,-0.6169696969696971,-0.6482196969696971,1.3247847587288655,0.0038768695317089588,0.0029178757399537358,slow,,
9.0,-1.0787878787878786,0.03125,-0.6012121212121212,-0.6324621212121212,1.3247847587288655,0.004467576931108873,0.003360969780723176,slow,,
9.0,-1.0545454545454545,0.03125,-0.5854545454545454,-0.6167045454545454,1.3247847587288655,0.0051482887087453645,0.003871088637630744,slow,,
9.0,-1.0303030303030303,0.03125,-0.5696969696969697,-0.6009469696969697,1.3247847587288655,0.005932718571455333,0.004458285603561226,slow,,
9.0,-1.006060606060606,0.03125,-0.5539393939393941,-0.5851893939393941,1.3247847587288655,0.006836669743929041,0.005134094118453664,slow,,
9.0,-0.9818181818181818,0.03125,-0.5381818181818182,-0.5694318181818182,1.3247847587288655,0.00787835334250302,0.005911736635568486,slow,,
9.0,-0.9575757575757575,0.03125,-0.5224242424242425,-0.5536742424242425,1.3247847587288655,0.009078755258646974,0.006806359993689707,slow,,
9.0,-0.9333333333333333,0.03125,-0.5066666666666667,-0.5379166666666667,1.3247847587288655,0.010462058943426795,0.007835299665169831,slow,,
9.0,-0.9090909090909091,0.03125,-0.49090909090909096,-0.522159090909091,1.3247847587288655,0.01205613261041347,0.009018375102466645,slow,,
9.0,-0.8848484848484848,0.03125,-0.4751515151515151,-0.5064015151515151,1.3247847587288655,0.013893090672290422,0.010378218089217921,slow,,
9.0,-0.8606060606060606,0.03125,-0.45939393939393947,-0.49064393939393947,1.3247847587288655,0.016009940721932965,0.01194063545186357,slow,,
9.0,-0.8363636363636363,0.03125,-0.4436363636363636,-0.4748863636363636,1.3247847587288655,0.01844932909212426,0.013735006622749563,slow,,
9.0,-0.812121212121212,0.03125,-0.42787878787878786,-0.45912878787878786,1.3247847587288655,0.02126040001404869,0.015794715263419547,slow,,
9.0,-0.7878787878787878,0.03125,-0.4121212121212121,-0.4433712121212121,1.3247847587288655,0.024499785683280782,0.018157612332211814,slow,,
9.0,-0.7636363636363637,0.03125,-0.39636363636363636,-0.42761363636363636,1.3247847587288655,0.028232747179265525,0.020866505463516528,slow,,
9.0,-0.7393939393939393,0.03125,-0.3806060606060605,-0.4118560606060605,1.3247847587288655,0.03253448922340075,0.023969666143380964,slow,,
9.0,-0.7151515151515151,0.03125,-0.36484848484848487,-0.39609848484848487,1.3247847587288655,0.037491675263006195,0.027521341724413843,slow,,
9.0,-0.6909090909090909,0.03125,-0.3490909090909091,-0.3803409090909091,1.3247847587288655,0.04320417340425624,0.03158225362020104,slow,,
9.0,-0.6666666666666666,0.03125,-0.33333333333333337,-0.36458333333333337,1.3247847587288655,0.049787068367863924,0.03622005586497473,slow,,
9.0,-0.6424242424242423,0.03125,-0.3175757575757575,-0.3488257575757575,1.3247847587288655,0.057372980000634996,0.0415097194719418,slow,,
9.0,-0.6181818181818182,0.03125,-0.30181818181818176,-0.33306818181818176,1.3247847587288655,0.06611473505192218,0.047533797623440774,slow,,
9.0,-0.5939393939393939,0.03125,-0.286060606060606,-0.317310606060606,1.3247847587288655,0.0761884460409323,0.05438251479866903,slow,,
9.0,-0.5696969696969697,0.03125,-0.27030303030303027,-0.30155303030303027,1.3247847587288655,0.08779705924214078,0.06215360988310755,slow,,
9.0,-0.5454545454545454,0.03125,-0.2545454545454545,-0.2857954545454545,1.3247847587288655,0.10117444326698405,0.07095184990241996,slow,,
9.0,-0.5212121212121211,0.03125,-0.23878787878787874,-0.27003787878787877,1.3247847587288655,0.11659010061092089,0.08088811862885156,slow,,
9.0,-0.49696969696969695,0.03125,-0.223030303030303,-0.254280303030303,1.3247847587288655,0.13435459708529468,0.0920779749719851,slow,,
9.0,-0.47272727272727266,0.03125,-0.20727272727272725,-0.23852272727272725,1.3247847587288655,0.15482581851602792,0.10463957266669525,slow,,
9.0,-0.4484848484848485,0.03125,-0.1915151515151515,-0.2227651515151515,1.3247847587288655,0.1784161807574033,0.11869083904270208,slow,,
9.0,-0.4242424242424242,0.03125,-0.17575757575757575,-0.20700757575757575,1.3247847587288655,0.20560093827479448,0.13434583103941722,slow,,
9.0,-0.3999999999999999,0.03125,-0.15999999999999995,-0.19124999999999995,1.3247847587288655,0.23692775868212188,0.15171022581985932,slow,,
9.0,-0.37575757575757573,0.03125,-0.14424242424242423,-0.17549242424242423,1.3247847587288655,0.27302775612389085,0.17087596547524306,slow,,
9.0,-0.35151515151515145,0.03125,-0.12848484848484845,-0.15973484848484845,1.3247847587288655,0.3146282057817476,0.19191516267877531,slow,,
9.0,-0.32727272727272727,0.03125,-0.11272727272727273,-0.14397727272727273,1.3247847587288655,0.36256719565362755,0.21487348547050067,slow,,
9.0,-0.303030303030303,0.03125,-0.09696969696969693,-0.12821969696969693,1.3247847587288655,0.41781051078212644,0.23976336794450995,slow,,
9.0,-0.2787878787878787,0.03125,-0.08121212121212115,-0.11246212121212115,1.3247847587288655,0.4814710900839183,0.2665575258346594,slow,,
9.0,-0.2545454545454545,0.03125,-0.06545454545454543,-0.09670454545454543,1.3247847587288655,0.5548314477600099,0.29518337086294627,slow,,
9.0,-0.23030303030303023,0.03125,-0.049696969696969656,-0.08094696969696966,1.3247847587288655,0.6393695109914367,0.3255189884257328,slow,,
9.0,-0.20606060606060606,0.03125,-0.033939393939393936,-0.06518939393939394,1.3247847587288655,0.7367883944499313,0.35739134132293915,slow,,
9.0,-0.18181818181818188,0.03125,-0.018181818181818216,-0.049431818181818216,1.3247847587288655,0.8490507114646858,0.39057726451997266,slow,,
9.0,-0.15757575757575748,0.03125,-0.0024242424242423566,-0.03367424242424236,1.3247847587288655,0.9784181130823691,0.42480761250221216,slow,,
9.0,-0.1333333333333333,0.03125,0.01333333333333335,-0.01791666666666665,1.3247847587288655,1.1274968515793757,0.45977462247398826,slow,,
9.0,-0.10909090909090913,0.03125,0.02909090909090907,-0.00215909090909093,1.3247847587288655,1.2992902863546882,0.4951421983106117,slow,,
9.0,-0.08484848484848473,0.03125,0.04484848484848493,0.013598484848484929,1.3247847587288655,1.4972593899937856,0.5305584573053167,fast,,
9.0,-0.06060606060606055,0.03125,0.06060606060606064,0.029356060606060642,1.3247847587288655,1.7253924734665365,0.5656695798704996,fast,,
9.0,-0.036363636363636376,0.03125,0.07636363636363636,0.045113636363636356,1.3247847587288655,1.988285535151881,0.6001338211339047,fast,,
9.0,-0.012121212121211977,0.03125,0.09212121212121221,0.060871212121212215,1.3247847587288655,2.2912348524110326,0.6336345204966279,fast,,
9.0,0.0121212121212122,0.03125,0.10787878787878794,0.07662878787878794,1.3247847587288655,2.6403436810709295,0.6658910855367511,fast,,
9.0,0.036363636363636376,0.03125,0.12363636363636366,0.09238636363636366,1.3247847587288655,3.0426452123994485,0.6966672007366815,fast,,
9.0,0.06060606060606055,0.03125,0.13939393939393938,0.10814393939393938,1.3247847587288655,3.506244264679342,0.7257758642496722,fast,,
9.0,0.08484848484848495,0.03125,0.15515151515151523,0.12390151515151523,1.3247847587288655,4.040480563917561,0.7530812216989461,fast,,
9.0,0.10909090909090913,0.03125,0.17090909090909095,0.13965909090909095,1.3247847587288655,4.656116903164069,0.7784974852254006,fast,,
9.0,0.1333333333333333,0.03125,0.18666666666666665,0.15541666666666665,1.3247847587288655,5.365555971121974,0.8019854575092169,fast,,
9.0,0.1575757575757577,0.03125,0.2024242424242425,0.1711742424242425,1.3247847587288655,6.183090218305943,0.8235473069568772,fast,,
9.0,0.18181818181818188,0.03125,0.21818181818181823,0.18693181818181823,1.3247847587288655,7.125189794584569,0.8432202664788635,fast,,
9.0,0.20606060606060606,0.03125,0.23393939393939395,0.20268939393939395,1.3247847587288655,8.210834358933502,0.8610698747105964,fast,,
9.0,0.23030303030303045,0.03125,0.2496969696969698,0.2184469696969698,1.3247847587288655,9.46189544608107,0.877183272927835,fast,,
9.0,0.25454545454545463,0.03125,0.2654545454545455,0.2342045454545455,1.3247847587288655,10.903577093253915,0.8916629410574682,fast,,
9.0,0.2787878787878788,0.03125,0.28121212121212125,0.24996212121212125,1.3247847587288655,12.564923603945823,0.9046211249266463,fast,,
9.0,0.303030303030303,0.03125,0.29696969696969694,0.26571969696969694,1.3247847587288655,14.479404678183469,0.9161750899014983,fast,,
9.0,0.3272727272727274,0.03125,0.3127272727272728,0.2814772727272728,1.3247847587288655,16.68558969739882,0.9264432418128802,fast,,
9.0,0.35151515151515156,0.03125,0.3284848484848485,0.2972348484848485,1.3247847587288655,19.227924748137458,0.9355420871254821,fast,,
9.0,0.37575757575757573,0.03125,0.34424242424242424,0.31299242424242424,1.3247847587288655,22.157628038622633,0.9435839591884577,fast,,
9.0,0.40000000000000013,0.03125,0.3600000000000001,0.3287500000000001,1.3247847587288655,25.533721747351553,0.9506754123343027,fast,,
9.0,0.4242424242424243,0.03125,0.37575757575757585,0.34450757575757585,1.3247847587288655,29.424221091478376,0.9569161759185806,fast,,
9.0,0.4484848484848485,0.03125,0.3915151515151515,0.3602651515151515,1.3247847587288655,33.90750457010845,0.9623985615477861,fast,,
9.0,0.47272727272727266,0.03125,0.40727272727272723,0.37602272727272723,1.3247847587288655,39.07389298760059,0.9672072247748447,fast,,
9.0,0.49696969696969706,0.03125,0.4230303030303031,0.3917803030303031,1.3247847587288655,45.02746906808367,0.9714191943356475,fast,,
9.0,0.5212121212121212,0.03125,0.43878787878787884,0.40753787878787884,1.3247847587288655,51.88817431937518,0.9751040952865561,fast,,
9.0,0.5454545454545454,0.03125,0.4545454545454546,0.4232954545454546,1.3247847587288655,59.79422538999151,0.9783245056569915,fast,,
9.0,0.5696969696969698,0.03125,0.47030303030303044,0.43905303030303044,1.3247847587288655,68.90489859948805,0.9811363985229492,fast,,
9.0,0.593939393939394,0.03125,0.4860606060606061,0.4548106060606061,1.3247847587288655,79.40373873963478,0.9835896322474457,fast,,
9.0,0.6181818181818182,0.03125,0.5018181818181818,0.47056818181818183,1.3247847587288655,91.50225679134846,0.9857284608384919,fast,,
9.0,0.6424242424242426,0.03125,0.5175757575757577,0.4863257575757577,1.3247847587288655,105.44419105205968,0.9875920439559466,fast,,
9.0,0.6666666666666667,0.03125,0.5333333333333334,0.5020833333333334,1.3247847587288655,121.51041751873497,0.9892149421813431,fast,,
9.0,0.6909090909090909,0.03125,0.5490909090909091,0.5178409090909091,1.3247847587288655,140.02460845176046,0.9906275879320113,fast,,
9.0,0.7151515151515151,0.03125,0.5648484848484848,0.5335984848484848,1.3247847587288655,161.3597531178409,0.9918567260538675,fast,,
9.0,0.7393939393939395,0.03125,0.5806060606060607,0.5493560606060607,1.3247847587288655,185.94567207963695,0.9929258208630724,fast,,
9.0,0.7636363636363637,0.03125,0.5963636363636364,0.5651136363636364,1.3247847587288655,214.27767641598425,0.9938554284050806,fast,,
9.0,0.7878787878787878,0.03125,0.6121212121212121,0.5808712121212121,1.3247847587288655,246.92654632245882,0.9946635341169808,fast,,
9.0,0.8121212121212122,0.03125,0.6278787878787879,0.5966287878787879,1.3247847587288655,284.55003012245277,0.995365857047325,fast,,
9.0,0.8363636363636362,0.03125,0.6436363636363636,0.6123863636363636,1.3247847587288655,327.9060953493126,0.9959761224150842,fast,,
9.0,0.8606060606060606,0.03125,0.6593939393939394,0.6281439393939394,1.3247847587288655,377.8681988575495,0.9965063046628798,fast,,
9.0,0.884848484848485,0.03125,0.6751515151515153,0.6439015151515153,1.3247847587288655,435.44288359672913,0.9969668433478215,fast,,
9.0,0.909090909090909,0.03125,0.6909090909090908,0.6596590909090908,1.3247847587288655,501.79005655491534,0.9973668342693492,fast,,
9.0,0.9333333333333333,0.03125,0.7066666666666667,0.6754166666666667,1.3247847587288655,578.2463563937266,0.9977141981981806,fast,,
9.0,0.9575757575757577,0.03125,0.7224242424242425,0.6911742424242425,1.3247847587288655,666.3520815423481,0.9980158294744161,fast,,
9.0,0.9818181818181817,0.03125,0.738181818181818,0.706931818181818,1.3247847587288655,767.88222124738,0.9982777266088522,fast,,
9.0,1.006060606060606,0.03125,0.753939393939394,0.722689393939394,1.3247847587288655,884.8822147340127,0.9985051068661305,fast,,
9.0,1.0303030303030305,0.03125,0.7696969696969699,0.7384469696969699,1.3247847587288655,1019.7091588871608,0.9987025066434145,fast,,
9.0,1.0545454545454545,0.03125,0.7854545454545454,0.7542045454545454,1.3247847587288655,1175.079294627833,0.9988738692920721,fast,,
9.0,1.0787878787878789,0.03125,0.8012121212121213,0.7699621212121213,1.3247847587288655,1354.122728651344,0.9990226218679645,fast,,
9.0,1.1030303030303032,0.03125,0.8169696969696971,0.7857196969696971,1.3247847587288655,1560.4464929585113,0.9991517421419959,fast,,
9.0,1.1272727272727272,0.03125,0.8327272727272726,0.8014772727272726,1.3247847587288655,1798.2072125852812,0.9992638170587219,fast,,
9.0,1.1515151515151516,0.03125,0.8484848484848485,0.8172348484848485,1.3247847587288655,2072.1948455042016,0.9993610936981768,fast,,
9.0,1.175757575757576,0.03125,0.8642424242424244,0.8329924242424244,1.3247847587288655,2387.929181732462,0.999445523675043,fast,,
9.0,1.2,0.03125,0.88,0.84875,1.3247847587288655,2751.7710457300204,0.9995188017997565,fast,,
9.0,summary,,,,,,,,-0.10576923076923077,-0.10576574452574926
9.25,-1.2,0.03125,-0.68,-0.71125,1.3351751743691969,0.0018547599468555032,0.001387223950078793,slow,,
9.25,-1.1757575757575758,0.03125,-0.6642424242424243,-0.6954924242424243,1.3351751743691969,0.002145800883038089,0.0016045518785296588,slow,,
9.25,-1.1515151515151514,0.03125,-0.6484848484848484,-0.6797348484848484,1.3351751743691969,0.0024825107084360397,0.001855863974864364,slow,,
9.25,-1.1272727272727272,0.03125,-0.6327272727272727,-0.6639772727272727,1.3351751743691969,0.0028720555882957985,0.0021464530728015022,slow,,
9.25,-1.103030303030303,0.03125,-0.6169696969696971,-0.6482196969696971,1.3351751743691969,0.0033227261716255517,0.002482429124679985,slow,,
9.25,-1.0787878787878786,0.03125,-0.6012121212121212,-0.6324621212121212,1.3351751743691969,0.0038441140403402004,0.002870842917360936,slow,,
9.25,-1.0545454545454545,0.03125,-0.5854545454545454,-0.6167045454545454,1.3351751743691969,0.004447315846045574,0.0033198276966304187,slow,,
