beta,slope,Q_slow,Q_fast,DeltaQ,w_slow,w_fast,ratio_wfast_wslow,log10_ratio,phase
8.5,-0.5799999999999994,0.03125,-0.3769999999999996,-0.4082499999999996,1.3042458747676378,0.04057918615939884,0.031113141275320007,-1.5070561390145203,SLOW path dominant
8.5,-0.5599999999999994,0.03125,-0.3639999999999996,-0.3952499999999996,1.3042458747676378,0.04532031011776925,0.034748287109471164,-1.459066598764211,SLOW path dominant
8.5,-0.5399999999999994,0.03125,-0.3509999999999996,-0.3822499999999996,1.3042458747676378,0.050615369689839186,0.03880815011115656,-1.4110770585139016,SLOW path dominant
8.5,-0.5199999999999994,0.03125,-0.3379999999999996,-0.3692499999999996,1.3042458747676378,0.05652908469032327,0.04334235268361067,-1.3630875182635922,SLOW path dominant
8.5,-0.49999999999999933,0.03125,-0.32499999999999957,-0.35624999999999957,1.3042458747676378,0.06313373656079864,0.04840631493049302,-1.3150979780132828,SLOW path dominant
8.5,-0.4799999999999993,0.03125,-0.31199999999999956,-0.34324999999999956,1.3042458747676378,0.07051005184258058,0.054061932038038864,-1.2671084377629735,SLOW path dominant
8.5,-0.4599999999999993,0.03125,-0.29899999999999954,-0.33024999999999954,1.3042458747676378,0.07874818887134329,0.060378330800067076,-1.2191188975126641,SLOW path dominant
8.5,-0.4399999999999993,0.03125,-0.28599999999999953,-0.31724999999999953,1.3042458747676378,0.08794883975353769,0.06743271453260798,-1.1711293572623547,SLOW path dominant
8.5,-0.41999999999999926,0.03125,-0.2729999999999995,-0.3042499999999995,1.3042458747676378,0.09822446109371083,0.07531130670527161,-1.1231398170120455,SLOW path dominant
8.5,-0.39999999999999925,0.03125,-0.2599999999999995,-0.2912499999999995,1.3042458747676378,0.10970064851551184,0.08411040482305986,-1.075150276761736,SLOW path dominant
8.5,-0.3799999999999992,0.03125,-0.2469999999999995,-0.2782499999999995,1.3042458747676378,0.12251767177671392,0.09393755743988186,-1.0271607365114266,SLOW path dominant
8.5,-0.3599999999999992,0.03125,-0.2339999999999995,-0.2652499999999995,1.3042458747676378,0.13683218924147098,0.10491287869003132,-0.9791711962611173,SLOW path dominant
8.5,-0.3399999999999992,0.03125,-0.22099999999999947,-0.2522499999999995,1.3042458747676378,0.15281916266525297,0.11717051640472237,-0.9311816560108079,SLOW path dominant
8.5,-0.3199999999999992,0.03125,-0.20799999999999946,-0.23924999999999946,1.3042458747676378,0.17067399569626296,0.13086029175800148,-0.8831921157604985,SLOW path dominant
8.5,-0.29999999999999916,0.03125,-0.19499999999999945,-0.22624999999999945,1.3042458747676378,0.19061492223155127,0.14614953048290139,-0.8352025755101892,SLOW path dominant
8.5,-0.27999999999999914,0.03125,-0.18199999999999944,-0.21324999999999944,1.3042458747676378,0.21288567381993917,0.16322510804020485,-0.7872130352598798,SLOW path dominant
8.5,-0.2599999999999991,0.03125,-0.16899999999999943,-0.20024999999999943,1.3042458747676378,0.23775845871456097,0.18229573373725994,-0.7392234950095705,SLOW path dominant
8.5,-0.2399999999999991,0.03125,-0.15599999999999942,-0.18724999999999942,1.3042458747676378,0.2655372889870291,0.20359450171489848,-0.6912339547592611,SLOW path dominant
8.5,-0.21999999999999909,0.03125,-0.1429999999999994,-0.1742499999999994,1.3042458747676378,0.2965616963694709,0.2273817399823525,-0.6432444145089516,SLOW path dominant
8.5,-0.19999999999999907,0.03125,-0.1299999999999994,-0.1612499999999994,1.3042458747676378,0.3312108822419827,0.25394819232300864,-0.5952548742586423,SLOW path dominant
8.5,-0.17999999999999905,0.03125,-0.11699999999999938,-0.14824999999999938,1.3042458747676378,0.3699083524894671,0.28361857196241413,-0.547265334008333,SLOW path dominant
8.5,-0.15999999999999903,0.03125,-0.10399999999999937,-0.13524999999999937,1.3042458747676378,0.41312709387822044,0.3167555304338781,-0.49927579375802356,SLOW path dominant
8.5,-0.13999999999999901,0.03125,-0.09099999999999936,-0.12224999999999936,1.3042458747676378,0.4613953552214635,0.3537640901518396,-0.4512862535077141,SLOW path dominant
8.5,-0.119999999999999,0.03125,-0.07799999999999935,-0.10924999999999935,1.3042458747676378,0.5153031039951446,0.395096594870925,-0.4032967132574048,SLOW path dominant
8.5,-0.09999999999999898,0.03125,-0.06499999999999934,-0.09624999999999934,1.3042458747676378,0.5755092373211613,0.4412582385385678,-0.35530717300709536,SLOW path dominant
8.5,-0.07999999999999896,0.03125,-0.051999999999999325,-0.08324999999999932,1.3042458747676378,0.6427496354555349,0.49281324011858274,-0.3073176327567861,SLOW path dominant
8.5,-0.05999999999999894,0.03125,-0.03899999999999931,-0.07024999999999931,1.3042458747676378,0.7178461562167396,0.5503917398585829,-0.2593280925064767,SLOW path dominant
8.5,-0.039999999999998925,0.03125,-0.0259999999999993,-0.0572499999999993,1.3042458747676378,0.8017166802902,0.614697501292103,-0.21133855225616735,SLOW path dominant
8.5,-0.019999999999998908,0.03125,-0.01299999999999929,-0.04424999999999929,1.3042458747676378,0.8953863301894914,0.6865165131145321,-0.163349012005858,SLOW path dominant
8.5,1.1102230246251565e-15,0.03125,7.216449660063518e-16,-0.03124999999999928,1.3042458747676378,1.0000000000000062,0.7667265960708248,-0.11535947175554857,SLOW path dominant
8.5,0.020000000000001128,0.03125,0.013000000000000733,-0.018249999999999267,1.3042458747676378,1.1168363490521251,0.8563081322768982,-0.06736993150523926,SLOW path dominant
8.5,0.040000000000001146,0.03125,0.026000000000000745,-0.005249999999999255,1.3042458747676378,1.2473234305640728,0.9563560481157695,-0.019380391254929845,COEXISTENCE
8.5,0.060000000000001164,0.03125,0.039000000000000756,0.007750000000000756,1.3042458747676378,1.3930561462783426,1.0680931971715282,0.0286091489953796,COEXISTENCE
8.5,0.08000000000000118,0.03125,0.05200000000000077,0.020750000000000768,1.3042458747676378,1.5558157404341177,1.1928853067764538,0.07659868924568893,FAST path dominant
8.5,0.1000000000000012,0.03125,0.06500000000000078,0.03375000000000078,1.3042458747676378,1.7375915713442582,1.3322576708581306,0.12458822949599824,FAST path dominant
8.5,0.12000000000000122,0.03125,0.07800000000000079,0.04675000000000079,1.3042458747676378,1.9406054266838548,1.4879137931178734,0.17257776974630762,FAST path dominant
8.5,0.14000000000000123,0.03125,0.0910000000000008,0.0597500000000008,1.3042458747676378,2.1673386796883247,1.6617562084100548,0.220567309996617,FAST path dominant
8.5,0.16000000000000125,0.03125,0.10400000000000081,0.07275000000000081,1.3042458747676378,2.4205626181825473,1.8559097368153765,0.2685568502469263,FAST path dominant
8.5,0.18000000000000127,0.03125,0.11700000000000083,0.08575000000000083,1.3042458747676378,2.7033723171430326,2.072747454635163,0.3165463904972357,FAST path dominant
8.5,0.2000000000000013,0.03125,0.13000000000000084,0.09875000000000084,1.3042458747676378,3.01922446880659,2.3149196997418064,0.36453593074754503,FAST path dominant
8.5,0.2200000000000013,0.03125,0.14300000000000085,0.11175000000000085,1.3042458747676378,3.371979632710773,2.5853864658084653,0.41252547099785447,FAST path dominant
8.5,0.24000000000000132,0.03125,0.15600000000000086,0.12475000000000086,1.3042458747676378,3.7659494220748035,2.887453581362286,0.46051501124816385,FAST path dominant
8.5,0.26000000000000134,0.03125,0.16900000000000087,0.13775000000000087,1.3042458747676378,4.205949203264958,3.224813115866119,0.5085045514984732,FAST path dominant
8.5,0.28000000000000136,0.03125,0.18200000000000088,0.15075000000000088,1.3042458747676378,4.697356952473101,3.601588506699302,0.5564940917487825,FAST path dominant
8.5,0.3000000000000014,0.03125,0.1950000000000009,0.1637500000000009,1.3042458747676378,5.246178988994644,4.02238495861012,0.6044836319990919,FAST path dominant
8.5,0.3200000000000014,0.03125,0.2080000000000009,0.1767500000000009,1.3042458747676378,5.859123388542712,4.4923457316562825,0.6524731722494014,FAST path dominant
8.5,0.3400000000000014,0.03125,0.22100000000000092,0.18975000000000092,1.3042458747676378,6.543681973905919,5.01721500562287,0.7004627124997107,FAST path dominant
8.5,0.36000000000000143,0.03125,0.23400000000000093,0.20275000000000093,1.3042458747676378,7.308221885095245,5.603408089289349,0.74845225275002,FAST path dominant
8.5,0.38000000000000145,0.03125,0.24700000000000094,0.21575000000000094,1.3042458747676378,8.162087848212563,6.258089832691023,0.7964417930003294,FAST path dominant
8.5,0.40000000000000147,0.03125,0.26000000000000095,0.22875000000000095,1.3042458747676378,9.115716393040378,6.989262200782823,0.8444313332506387,FAST path dominant
8.5,0.4200000000000015,0.03125,0.27300000000000096,0.24175000000000096,1.3042458747676378,10.180763415397761,7.805862078890262,0.8924208735009481,FAST path dominant
8.5,0.4400000000000015,0.03125,0.286000000000001,0.254750000000001,1.3042458747676378,11.370246643416214,8.717870505392181,0.9404104137512576,FAST path dominant
8.5,0.4600000000000015,0.03125,0.299000000000001,0.267750000000001,1.3042458747676378,12.698704749055068,9.73643466675135,0.988399954001567,FAST path dominant
8.5,0.48000000000000154,0.03125,0.312000000000001,0.280750000000001,1.3042458747676378,14.182375049625458,10.874004145999056,1.0363894942518763,FAST path dominant
8.5,0.5000000000000016,0.03125,0.325000000000001,0.293750000000001,1.3042458747676378,15.839391971311551,12.144483089995182,1.0843790345021855,FAST path dominant
8.5,0.5200000000000016,0.03125,0.338000000000001,0.306750000000001,1.3042458747676378,17.690008700445027,13.563400155355406,1.132368574752495,FAST path dominant
8.5,0.5400000000000016,0.03125,0.35100000000000103,0.31975000000000103,1.3042458747676378,19.756844731705232,15.148098310240067,1.1803581150028044,FAST path dominant
8.5,0.5600000000000016,0.03125,0.36400000000000104,0.33275000000000104,1.3042458747676378,22.06516233894725,16.91794681189108,1.2283476552531138,FAST path dominant
8.5,0.5800000000000016,0.03125,0.37700000000000106,0.34575000000000106,1.3042458747676378,24.643175347872145,18.89457795085036,1.276337195503423,FAST path dominant
8.5,0.6000000000000016,0.03125,0.39000000000000107,0.35875000000000107,1.3042458747676378,27.5223939845687,21.102151455508377,1.3243267357537325,FAST path dominant
8.5,0.6200000000000017,0.03125,0.4030000000000011,0.3717500000000011,1.3042458747676378,30.738010014899693,23.56764978871482,1.372316276004042,FAST path dominant
8.5,0.6400000000000017,0.03125,0.4160000000000011,0.3847500000000011,1.3042458747676378,34.32932688216802,26.321207945767185,1.4203058162543514,FAST path dominant
8.5,0.6600000000000017,0.03125,0.4290000000000011,0.3977500000000011,1.3042458747676378,38.34024010049727,29.39648178479223,1.4682953565046606,FAST path dominant
8.5,0.6800000000000017,0.03125,0.4420000000000011,0.4107500000000011,1.3042458747676378,42.819773775620995,32.83105939150445,1.51628489675497,FAST path dominant
8.5,0.7000000000000017,0.03125,0.4550000000000011,0.4237500000000011,1.3042458747676378,47.822679810802185,36.66692050632109,1.5642744370052792,FAST path dominant
8.5,0.7200000000000017,0.03125,0.46800000000000114,0.43675000000000114,1.3042458747676378,53.41010712178476,40.950949629263896,1.6122639772555887,FAST path dominant
8.5,0.7400000000000018,0.03125,0.48100000000000115,0.44975000000000115,1.3042458747676378,59.65034904037663,45.735509074164284,1.660253517505898,FAST path dominant
8.5,0.7600000000000018,0.03125,0.49400000000000116,0.46275000000000116,1.3042458747676378,66.61967804193877,51.07907897642967,1.7082430577562073,FAST path dominant
8.5,0.7800000000000018,0.03125,0.5070000000000012,0.4757500000000012,1.3042458747676378,74.40327799938653,57.04697207698057,1.756232598006517,FAST path dominant
8.5,0.8000000000000018,0.03125,0.5200000000000012,0.48875000000000124,1.3042458747676378,83.09628535834464,63.71213201893312,1.8042221382568264,FAST path dominant
8.5,0.8200000000000018,0.03125,0.5330000000000013,0.5017500000000013,1.3042458747676378,92.80495195940662,71.15602491435183,1.8522116785071359,FAST path dominant
8.5,0.8400000000000019,0.03125,0.5460000000000013,0.5147500000000013,1.3042458747676378,103.64794372030093,79.46963507840627,1.900201218757445,FAST path dominant
8.5,0.8600000000000019,0.03125,0.5590000000000013,0.5277500000000013,1.3042458747676378,115.75779105134032,88.7545771014714,1.9481907590077545,FAST path dominant
8.5,0.8800000000000019,0.03125,0.5720000000000013,0.5407500000000013,1.3042458747676378,129.2825087321169,99.12433785167207,1.9961802992580637,FAST path dominant
8.5,0.9000000000000019,0.03125,0.5850000000000013,0.5537500000000013,1.3042458747676378,144.38740504867604,110.70566358847013,2.044169839508373,FAST path dominant
8.5,0.9200000000000019,0.03125,0.5980000000000013,0.5667500000000013,1.3042458747676378,161.25710230367272,123.64010914153899,2.0921593797586824,FAST path dominant
8.5,0.940000000000002,0.03125,0.6110000000000013,0.5797500000000013,1.3042458747676378,180.09779339555777,138.08576809004182,2.1401489200089916,FAST path dominant
8.5,0.960000000000002,0.03125,0.6240000000000013,0.5927500000000013,1.3042458747676378,201.13976204823746,154.21920508973983,2.1881384602593013,FAST path dominant
8.5,0.980000000000002,0.03125,0.6370000000000013,0.6057500000000013,1.3042458747676378,224.64019749516535,172.2376139661449,2.2361280005096105,FAST path dominant
8.5,1.000000000000002,0.03125,0.6500000000000014,0.6187500000000014,1.3042458747676378,250.8863380208475,192.36122795139755,2.28411754075992,FAST path dominant
8.5,1.020000000000002,0.03125,0.6630000000000014,0.6317500000000014,1.3042458747676378,280.19898178225895,214.83601152442114,2.33210708101023,FAST path dominant
8.5,1.040000000000002,0.03125,0.6760000000000014,0.6447500000000014,1.3042458747676378,312.9364078218191,239.9366667558533,2.380096621260539,FAST path dominant
8.5,1.060000000000002,0.03125,0.6890000000000014,0.6577500000000014,1.3042458747676378,349.4987551972052,267.96999090334197,2.428086161510848,FAST path dominant
8.5,1.080000000000002,0.03125,0.7020000000000014,0.6707500000000014,1.3042458747676378,390.3329137527067,299.2786262960178,2.4760757017611574,FAST path dominant
8.5,1.100000000000002,0.03125,0.7150000000000014,0.6837500000000014,1.3042458747676378,435.9379863104483,334.2452483417778,2.524065242011467,FAST path dominant
8.5,1.120000000000002,0.03125,0.7280000000000014,0.6967500000000014,1.3042458747676378,486.8713890440934,373.2972428460497,2.5720547822617763,FAST path dominant
8.5,1.1400000000000021,0.03125,0.7410000000000014,0.7097500000000014,1.3042458747676378,543.7556645979388,416.91192981140415,2.6200443225120855,FAST path dominant
8.5,1.1600000000000021,0.03125,0.7540000000000014,0.7227500000000014,1.3042458747676378,607.2860912259702,465.62239756684164,2.668033862762395,FAST path dominant
8.5,1.1800000000000022,0.03125,0.7670000000000015,0.7357500000000015,1.3042458747676378,678.2391809549441,520.0240185354453,2.7160234030127044,FAST path dominant
8.5,1.2000000000000022,0.03125,0.7800000000000015,0.7487500000000015,1.3042458747676378,757.4821706418188,580.7817262805378,2.7640129432630136,FAST path dominant
8.75,-1.2,0.03125,-0.78,-0.81125,1.3144752019445491,0.0010862759414638579,0.0008263951574414579,-3.0828122363851143,SLOW path dominant
8.75,-1.18,0.03125,-0.767,-0.79825,1.3144752019445491,0.001217141746130771,0.0009259526116051567,-3.033411239068619,SLOW path dominant
8.75,-1.16,0.03125,-0.754,-0.78525,1.3144752019445491,0.0013637732123367207,0.0010375039485866627,-2.9840102417521246,SLOW path dominant
8.75,-1.14,0.03125,-0.741,-0.77225,1.3144752019445491,0.0015280696604152073,0.001162494095099459,-2.9346092444356295,SLOW path dominant
8.75,-1.1199999999999999,0.03125,-0.728,-0.75925,1.3144752019445491,0.0017121592255655228,0.0013025420510274107,-2.8852082471191345,SLOW path dominant
8.75,-1.0999999999999999,0.03125,-0.715,-0.74625,1.3144752019445491,0.0019184264236308368,0.0014594618603628593,-2.8358072498026394,SLOW path dominant
8.75,-1.0799999999999998,0.03125,-0.702,-0.73325,1.3144752019445491,0.0021495430377799028,0.0016352861085549644,-2.786406252486145,SLOW path dominant
8.75,-1.0599999999999998,0.03125,-0.689,-0.72025,1.3144752019445491,0.0024085027261682396,0.0018322922506299527,-2.7370052551696498,SLOW path dominant
8.75,-1.0399999999999998,0.03125,-0.6759999999999999,-0.7072499999999999,1.3144752019445491,0.002698659798852471,0.0020530321111119094,-2.6876042578531547,SLOW path dominant
8.75,-1.0199999999999998,0.03125,-0.6629999999999999,-0.6942499999999999,1.3144752019445491,0.003023772666236017,0.0023003649378572103,-2.63820326053666,SLOW path dominant
8.75,-0.9999999999999998,0.03125,-0.6499999999999999,-0.6812499999999999,1.3144752019445491,0.0033880525218347147,0.002577494437949571,-2.5888022632201646,SLOW path dominant
8.75,-0.9799999999999998,0.03125,-0.6369999999999999,-0.6682499999999999,1.3144752019445491,0.0037962178899511845,0.0028880102753823782,-2.53940126590367,SLOW path dominant
8.75,-0.9599999999999997,0.03125,-0.6239999999999999,-0.6552499999999999,1.3144752019445491,0.00425355574481513,0.003235934568048675,-2.490000268587175,SLOW path dominant
8.75,-0.9399999999999997,0.03125,-0.6109999999999999,-0.6422499999999999,1.3144752019445491,0.004765989992866939,0.00362577398631518,-2.44059927127068,SLOW path dominant
8.75,-0.9199999999999997,0.03125,-0.5979999999999999,-0.6292499999999999,1.3144752019445491,0.005340158205237068,0.004062578128014272,-2.3911982739541853,SLOW path dominant
8.75,-0.8999999999999997,0.03125,-0.5849999999999999,-0.6162499999999999,1.3144752019445491,0.005983497594338524,0.004552004925986375,-2.34179727663769,SLOW path dominant
8.75,-0.8799999999999997,0.03125,-0.5719999999999998,-0.6032499999999998,1.3144752019445491,0.006704341348228931,0.005100393935397917,-2.2923962793211956,SLOW path dominant
8.75,-0.8599999999999997,0.03125,-0.5589999999999998,-0.5902499999999998,1.3144752019445491,0.007512026570563231,0.005714848450127037,-2.2429952820047,SLOW path dominant
8.75,-0.8399999999999996,0.03125,-0.5459999999999998,-0.5772499999999998,1.3144752019445491,0.008417015224285243,0.006403327511872159,-2.193594284688205,SLOW path dominant
8.75,-0.8199999999999996,0.03125,-0.5329999999999998,-0.5642499999999998,1.3144752019445491,0.009431029645644299,0.007174749003779339,-2.1441932873717104,SLOW path dominant
8.75,-0.7999999999999996,0.03125,-0.5199999999999998,-0.5512499999999998,1.3144752019445491,0.010567204383852674,0.008039105163962194,-2.0947922900552154,SLOW path dominant
8.75,-0.7799999999999996,0.03125,-0.5069999999999998,-0.5382499999999998,1.3144752019445491,0.011840256333165879,0.009007592015163294,-2.045391292738721,SLOW path dominant
8.75,-0.7599999999999996,0.03125,-0.4939999999999997,-0.5252499999999998,1.3144752019445491,0.013266675361110293,0.01009275438706218,-1.9959902954222253,SLOW path dominant
8.75,-0.7399999999999995,0.03125,-0.4809999999999997,-0.5122499999999997,1.3144752019445491,0.014864937902069053,0.01130864840970665,-1.9465892981057304,SLOW path dominant
8.75,-0.7199999999999995,0.03125,-0.4679999999999997,-0.4992499999999997,1.3144752019445491,0.016655746282908706,0.012671023582848332,-1.8971883007892354,SLOW path dominant
8.75,-0.6999999999999995,0.03125,-0.4549999999999997,-0.4862499999999997,1.3144752019445491,0.01866229688063573,0.014197526779529915,-1.8477873034727406,SLOW path dominant
8.75,-0.6799999999999995,0.03125,-0.44199999999999967,-0.47324999999999967,1.3144752019445491,0.020910580585534907,0.015907930826386953,-1.7983863061562455,SLOW path dominant
8.75,-0.6599999999999995,0.03125,-0.42899999999999966,-0.46024999999999966,1.3144752019445491,0.02342971946169439,0.017824390621469302,-1.7489853088397507,SLOW path dominant
8.75,-0.6399999999999995,0.03125,-0.41599999999999965,-0.44724999999999965,1.3144752019445491,0.02625234396568804,0.01997173010708154,-1.6995843115232558,SLOW path dominant
8.75,-0.6199999999999994,0.03125,-0.40299999999999964,-0.43424999999999964,1.3144752019445491,0.029415015609536316,0.022377763814807352,-1.6501833142067608,SLOW path dominant
8.75,-0.5999999999999994,0.03125,-0.3899999999999996,-0.4212499999999996,1.3144752019445491,0.03295870054270747,0.02507365714769705,-1.6007823168902657,SLOW path dominant
8.75,-0.5799999999999994,0.03125,-0.3769999999999996,-0.4082499999999996,1.3144752019445491,0.036929300187476206,0.02809433006636063,-1.551381319573771,SLOW path dominant
8.75,-0.5599999999999994,0.03125,-0.3639999999999996,-0.3952499999999996,1.3144752019445491,0.04137824580097053,0.031478909407920544,-1.501980322257276,SLOW path dominant
8.75,-0.5399999999999994,0.03125,-0.3509999999999996,-0.3822499999999996,1.3144752019445491,0.04636316466528054,0.035271235696720554,-1.452579324940781,SLOW path dominant
8.75,-0.5199999999999994,0.03125,-0.3379999999999996,-0.3692499999999996,1.3144752019445491,0.05194862653480348,0.03952043101152008,-1.4031783276242862,SLOW path dominant
8.75,-0.49999999999999933,0.03125,-0.32499999999999957,-0.35624999999999957,1.3144752019445491,0.05820698000957221,0.04428153526476923,-1.3537773303077911,SLOW path dominant
8.75,-0.4799999999999993,0.03125,-0.31199999999999956,-0.34324999999999956,1.3144752019445491,0.06521928966812779,0.04961621913570268,-1.304376332991296,SLOW path dominant
8.75,-0.4599999999999993,0.03125,-0.29899999999999954,-0.33024999999999954,1.3144752019445491,0.07307638609863727,0.05559358289188934,-1.2549753356748012,SLOW path dominant
8.75,-0.4399999999999993,0.03125,-0.28599999999999953,-0.31724999999999953,1.3144752019445491,0.0818800424293306,0.06229105144638909,-1.2055743383583064,SLOW path dominant
8.75,-0.41999999999999926,0.03125,-0.2729999999999995,-0.3042499999999995,1.3144752019445491,0.09174429259787933,0.06979537724421031,-1.1561733410418114,SLOW path dominant
8.75,-0.39999999999999925,0.03125,-0.2599999999999995,-0.2912499999999995,1.3144752019445491,0.10279690843528681,0.07820376396847635,-1.1067723437253165,SLOW path dominant
8.75,-0.3799999999999992,0.03125,-0.2469999999999995,-0.2782499999999995,1.3144752019445491,0.11518105469698728,0.08762512562168986,-1.0573713464088215,SLOW path dominant
8.75,-0.3599999999999992,0.03125,-0.2339999999999995,-0.2652499999999995,1.3144752019445491,0.12905714347880481,0.09818149729099954,-1.0079703490923264,SLOW path dominant
8.75,-0.3399999999999992,0.03125,-0.22099999999999947,-0.2522499999999995,1.3144752019445491,0.1446049120380599,0.11000961587114065,-0.9585693517758317,SLOW path dominant
8.75,-0.3199999999999992,0.03125,-0.20799999999999946,-0.23924999999999946,1.3144752019445491,0.16202575093388152,0.12326269122018518,-0.9091683544593367,SLOW path dominant
8.75,-0.29999999999999916,0.03125,-0.19499999999999945,-0.22624999999999945,1.3144752019445491,0.18154531264317367,0.13811239068991743,-0.8597673571428417,SLOW path dominant
8.75,-0.27999999999999914,0.03125,-0.18199999999999944,-0.21324999999999944,1.3144752019445491,0.20341643444169102,0.1547510627364974,-0.8103663598263469,SLOW path dominant
8.75,-0.2599999999999991,0.03125,-0.16899999999999943,-0.20024999999999943,1.3144752019445491,0.22792241341036168,0.1733942284138857,-0.7609653625098519,SLOW path dominant
8.75,-0.2399999999999991,0.03125,-0.15599999999999942,-0.18724999999999942,1.3144752019445491,0.255380675988079,0.1942833730223936,-0.711564365193357,SLOW path dominant
8.75,-0.21999999999999909,0.03125,-0.1429999999999994,-0.1742499999999994,1.3144752019445491,0.28614688960275475,0.21768907407263952,-0.662163367876862,SLOW path dominant
8.75,-0.19999999999999907,0.03125,-0.1299999999999994,-0.1612499999999994,1.3144752019445491,0.3206195696386724,0.24391450608149065,-0.6127623705603671,SLOW path dominant
8.75,-0.17999999999999905,0.03125,-0.11699999999999938,-0.14824999999999938,1.3144752019445491,0.3592452414142818,0.2732993675976829,-0.5633613732438721,SLOW path dominant
8.75,-0.15999999999999903,0.03125,-0.10399999999999937,-0.13524999999999937,1.3144752019445491,0.4025242240336382,0.3062242813239611,-0.5139603759273772,SLOW path dominant
8.75,-0.13999999999999901,0.03125,-0.09099999999999936,-0.12224999999999936,1.3144752019445491,0.45101711102982817,0.3431157243306095,-0.4645593786108822,SLOW path dominant
8.75,-0.119999999999999,0.03125,-0.07799999999999935,-0.10924999999999935,1.3144752019445491,0.5053520317442887,0.3844515522215282,-0.41515838129438737,SLOW path dominant
8.75,-0.09999999999999898,0.03125,-0.06499999999999934,-0.09624999999999934,1.3144752019445491,0.5662327874988117,0.4307671888074904,-0.36575738397789237,SLOW path dominant
8.75,-0.07999999999999896,0.03125,-0.051999999999999325,-0.08324999999999932,1.3144752019445491,0.634447967948232,0.48266256146154063,-0.3163563866613974,SLOW path dominant
8.75,-0.05999999999999894,0.03125,-0.03899999999999931,-0.07024999999999931,1.3144752019445491,0.7108811656981017,0.5408098719903353,-0.2669553893449025,SLOW path dominant
8.75,-0.039999999999998925,0.03125,-0.0259999999999993,-0.0572499999999993,1.3144752019445491,0.7965224214974969,0.6059623036776756,-0.21755439202840757,SLOW path dominant
8.75,-0.019999999999998908,0.03125,-0.01299999999999929,-0.04424999999999929,1.3144752019445491,0.8924810482567693,0.6789637772827444,-0.16815339471191262,SLOW path dominant
8.75,1.1102230246251565e-15,0.03125,7.216449660063518e-16,-0.03124999999999928,1.3144752019445491,1.0000000000000062,0.7607598823626883,-0.11875239739541774,SLOW path dominant
8.75,0.020000000000001128,0.03125,0.013000000000000733,-0.018249999999999267,1.3144752019445491,1.1204719718735245,0.8524101255131867,-0.06935140007892275,SLOW path dominant
8.75,0.040000000000001146,0.03125,0.026000000000000745,-0.005249999999999255,1.3144752019445491,1.2554574397541367,0.955101654178713,-0.019950402762427807,COEXISTENCE
8.75,0.060000000000001164,0.03125,0.039000000000000756,0.007750000000000756,1.3144752019445491,1.4067048731245955,1.070164633797281,0.029450594554067143,COEXISTENCE
8.75,0.08000000000000118,0.03125,0.05200000000000077,0.020750000000000768,1.3144752019445491,1.5761733830340017,1.1990894774601402,0.07885159187056205,FAST path dominant
8.75,0.1000000000000012,0.03125,0.06500000000000078,0.03375000000000078,1.3144752019445491,1.766058098502661,1.343546151262549,0.12825258918705698,FAST path dominant
8.75,0.12000000000000122,0.03125,0.07800000000000079,0.04675000000000079,1.3144752019445491,1.9788186000724715,1.5054058054082238,0.17765358650355198,FAST path dominant
8.75,0.14000000000000123,0.03125,0.0910000000000008,0.0597500000000008,1.3144752019445491,2.217210778803196,1.6867650112555934,0.22705458382004692,FAST path dominant
8.75,0.16000000000000125,0.03125,0.10400000000000081,0.07275000000000081,1.3144752019445491,2.484322533384834,1.8899729182488105,0.2764555811365418,FAST path dominant
8.75,0.18000000000000127,0.03125,0.11700000000000083,0.08575000000000083,1.3144752019445491,2.7836137677515183,2.1176616824977916,0.32585657845303684,FAST path dominant
8.75,0.2000000000000013,0.03125,0.13000000000000084,0.09875000000000084,1.3144752019445491,3.118961207286815,2.372780561149291,0.3752575757695317,FAST path dominant
8.75,0.2200000000000013,0.03125,0.14300000000000085,0.11175000000000085,1.3144752019445491,3.494708614125665,2.658634114174098,0.42465857308602667,FAST path dominant
8.75,0.24000000000000132,0.03125,0.15600000000000086,0.12475000000000086,1.3144752019445491,3.9157230519927513,2.978925008398854,0.47405957040252156,FAST path dominant
8.75,0.26000000000000134,0.03125,0.16900000000000087,0.13775000000000087,1.3144752019445491,4.3874579293769065,3.337801978223999,0.5234605677190165,FAST path dominant
8.75,0.28000000000000136,0.03125,0.18200000000000088,0.15075000000000088,1.3144752019445491,4.916023637641043,3.739913564263972,0.5728615650355116,FAST path dominant
8.75,0.3000000000000014,0.03125,0.1950000000000009,0.1637500000000009,1.3144752019445491,5.508266699044482,4.190468325987368,0.6222625623520064,FAST path dominant
8.75,0.3200000000000014,0.03125,0.2080000000000009,0.1767500000000009,1.3144752019445491,6.171858449883602,4.695302308292583,0.6716635596685013,FAST path dominant
8.75,0.3400000000000014,0.03125,0.22100000000000092,0.18975000000000092,1.3144752019445491,6.915394407465311,5.26095463591487,0.7210645569849963,FAST path dominant
8.75,0.36000000000000143,0.03125,0.23400000000000093,0.20275000000000093,1.3144752019445491,7.748505608015754,5.8947522148406595,0.7704655543014913,FAST path dominant
8.75,0.38000000000000145,0.03125,0.24700000000000094,0.21575000000000094,1.3144752019445491,8.68198335768642,6.604904637868298,0.8198665516179862,FAST path dominant
8.75,0.40000000000000147,0.03125,0.26000000000000095,0.22875000000000095,1.3144752019445491,9.727919012559965,7.400610523628833,0.8692675489344811,FAST path dominant
