beta,slope,ΔQ,ratio_wfast_wslow,log10_ratio,phase
9.5,0.7500000000000016,0.6885334888986542,20.659049858518774,1.3151103437716585,FAST path dominant
9.5,0.8000000000000016,0.6943948161998369,13.215181435163514,1.1210731300670376,FAST path dominant
9.5,0.8500000000000016,0.6987731452078183,8.612417985545676,0.9351250992298642,FAST path dominant
9.5,0.9000000000000017,0.7020393872075947,5.715936662301265,0.7570874077737568,FAST path dominant
9.5,0.9500000000000017,0.7044736149130837,3.8637524410413766,0.5870092924501124,FAST path dominant
9.5,1.0000000000000018,0.7062864390774916,2.661153329927065,0.42506989838575043,FAST path dominant
9.75,-1.0,-1.2910927413452147,0.0012393346114115546,-2.9068114210618945,SLOW path dominant
9.75,-0.95,-1.2894934155783508,0.0008729638156321702,-3.0590037569389312,SLOW path dominant
9.75,-0.8999999999999999,-1.2873284997233159,0.0006096480199223796,-3.2149208316943434,SLOW path dominant
9.75,-0.8499999999999999,-1.284399938674901,0.0004239873128660903,-3.372647137747782,SLOW path dominant
9.75,-0.7999999999999998,-1.280441953368499,0.0002952506181805576,-3.529809182939113,SLOW path dominant
9.75,-0.7499999999999998,-1.2750992320579035,0.0002072559508614282,-3.683492988770646,SLOW path dominant
9.75,-0.6999999999999997,-1.2678992154730915,0.00014786269097203557,-3.830141391348578,SLOW path dominant
9.75,-0.6499999999999997,-1.2582178190507225,0.00010828584083296025,-3.9654283228370484,SLOW path dominant
9.75,-0.5999999999999996,-1.2452387525030169,8.239283588515727e-05,-4.084110543599901,SLOW path dominant
9.75,-0.5499999999999996,-1.2279083652232354,6.608994385131259e-05,-4.179864610526009,SLOW path dominant
9.75,-0.49999999999999956,-1.2048912747956075,5.6868162989699426e-05,-4.245130792883999,SLOW path dominant
9.75,-0.4499999999999995,-1.1745376554991425,5.3578519443011913e-05,-4.2710092834920435,SLOW path dominant
9.75,-0.39999999999999947,-1.134881498259806,5.6586178530260884e-05,-4.247289626879944,SLOW path dominant
9.75,-0.3499999999999994,-1.0836998616314604,6.874806538742577e-05,-4.162739512320689,SLOW path dominant
9.75,-0.2999999999999994,-1.018672854766291,9.866879773898992e-05,-4.005820159161662,SLOW path dominant
9.75,-0.24999999999999933,-0.9376846605240285,0.0001713965680593702,-3.7659978758404558,SLOW path dominant
9.75,-0.1999999999999993,-0.8392834315823684,0.0003666686681863971,-3.435726197704454,SLOW path dominant
9.75,-0.14999999999999925,-0.7232579479891728,0.0009706905083354223,-3.012919216552251,SLOW path dominant
9.75,-0.0999999999999992,-0.5911928718084392,0.0031381227752051676,-2.503330069039289,SLOW path dominant
9.75,-0.049999999999999156,-0.44677246256429404,0.01197128511880988,-1.9218592254930233,SLOW path dominant
9.75,8.881784197001252e-16,-0.29559643590421797,0.051075049909028176,-1.2917912003070813,SLOW path dominant
9.75,0.05000000000000093,-0.1444204092441421,0.22825042816126703,-0.6415883991240664,SLOW path dominant
9.75,0.10000000000000098,2.7200464103316335e-15,1.0000000000000275,4.4629075152063195e-13,FAST path dominant
9.75,0.15000000000000102,0.13206507618073576,4.062898398610748,0.6088359620079312,FAST path dominant
9.75,0.20000000000000107,0.2480905597739309,14.744121877146524,1.1686189121699073,FAST path dominant
9.75,0.2500000000000011,0.3464917887155903,46.955005110480016,1.6716818921507584,FAST path dominant
9.75,0.30000000000000115,0.4274799829578523,131.1377600350631,2.117727761206968,FAST path dominant
9.75,0.3500000000000012,0.4925069898230211,324.71726181591595,2.51150537612873,FAST path dominant
9.75,0.40000000000000124,0.5436886264513663,725.1024228548098,2.8603993562798666,FAST path dominant
9.75,0.4500000000000013,0.5833447836907022,515.9914639210176,2.712642517125927,FAST path dominant
9.75,0.5000000000000013,0.6136984029871672,268.9719821206661,2.429707043407179,FAST path dominant
9.75,0.5500000000000014,0.6367154934147947,147.74576818135765,2.169515050420944,FAST path dominant
9.75,0.6000000000000014,0.654045880694576,84.52679393404465,1.926994396679917,FAST path dominant
9.75,0.6500000000000015,0.6670249472422815,49.93393636929909,1.6983958035091657,FAST path dominant
9.75,0.7000000000000015,0.6767063436646504,30.277472517746958,1.4811196186018385,FAST path dominant
9.75,0.7500000000000016,0.6839063602494623,18.771376888297084,1.2734961294705025,FAST path dominant
9.75,0.8000000000000016,0.6892490815600578,11.873156507163202,1.0745661925354661,FAST path dominant
9.75,0.8500000000000016,0.6932070668664596,7.653938863296885,0.8838849889260542,FAST path dominant
9.75,0.9000000000000017,0.6961356279148745,5.027562213201335,0.7013574534474576,FAST path dominant
9.75,0.9500000000000017,0.6983005437699096,3.365939175773564,0.5271062637894951,FAST path dominant
9.75,1.0000000000000018,0.6998998695367733,2.2981038474674595,0.3613696498368142,FAST path dominant
10.0,-1.0,-1.2988562600054534,0.0010575735819468748,-2.9756894059330268,SLOW path dominant
10.0,-0.95,-1.2974463813823394,0.0007362890326093099,-3.1329516679172014,SLOW path dominant
10.0,-0.8999999999999999,-1.2955225241692685,0.0005073816204386746,-3.2946652680018036,SLOW path dominant
10.0,-0.8499999999999999,-1.2928989179206645,0.00034760005246927577,-3.4589201654183954,SLOW path dominant
10.0,-0.7999999999999998,-1.2893240274835387,0.000238048643365137,-3.6233342873943304,SLOW path dominant
10.0,-0.7499999999999998,-1.2844584545537474,0.0001640713847788215,-3.7849671537545824,SLOW path dominant
10.0,-0.6999999999999997,-1.2778464276257369,0.00011475960119602207,-3.9402109658667146,SLOW path dominant
10.0,-0.6499999999999997,-1.2688799027986555,8.228962593961737e-05,-4.084654906547273,SLOW path dominant
10.0,-0.5999999999999996,-1.256754989512057,6.124614802892251e-05,-4.212921213217589,SLOW path dominant
10.0,-0.5499999999999996,-1.2404220682625513,4.8030976959731354e-05,-4.318478570592124,SLOW path dominant
10.0,-0.49999999999999956,-1.2185342735008706,4.0415453373876844e-05,-4.393452534248626,SLOW path dominant
10.0,-0.4499999999999995,-1.1894048787161604,3.728395789106217e-05,-4.428477979546095,SLOW path dominant
10.0,-0.39999999999999947,-1.1509933692896208,3.866530285132989e-05,-4.4126785725688915,SLOW path dominant
10.0,-0.3499999999999994,-1.1009524838719948,4.635404104895049e-05,-4.3339123896097576,SLOW path dominant
10.0,-0.2999999999999994,-1.0367812489364492,6.61487948443035e-05,-4.179478057189772,SLOW path dominant
10.0,-0.24999999999999933,-0.9561333174734541,0.00011547970226605714,-3.93749434074282,SLOW path dominant
10.0,-0.1999999999999993,-0.8573094516814892,0.0002517229464432606,-3.599077191707447,SLOW path dominant
10.0,-0.14999999999999925,-0.7398985144738189,0.0006899882788193617,-3.1611582861511613,SLOW path dominant
10.0,-0.0999999999999992,-0.6054194586642148,0.0023479924638105725,-2.6293033011622593,SLOW path dominant
10.0,-0.049999999999999156,-0.4577004597037294,0.009563502259362623,-2.019383035149643,SLOW path dominant
10.0,8.881784197001252e-16,-0.3027097293321057,0.04396865635028972,-1.3568568058866994,SLOW path dominant
10.0,0.05000000000000093,-0.14771899896048213,0.2122508038640024,-0.6731506562619902,SLOW path dominant
10.0,0.10000000000000098,2.7755575615628914e-15,1.0000000000000293,4.470622134938738e-13,FAST path dominant
10.0,0.15000000000000102,0.13447905580960645,4.327282535738484,0.6362152519601624,FAST path dominant
10.0,0.20000000000000107,0.2518899930172761,16.523984852787912,1.218114788195543,FAST path dominant
10.0,0.2500000000000011,0.35071385880924033,54.71051828937075,1.7380708290006095,FAST path dominant
10.0,0.30000000000000115,0.43136179027223465,157.24836624514202,2.196586141974826,FAST path dominant
10.0,0.3500000000000012,0.49553302520777986,397.68212551803646,2.5995360713396733,FAST path dominant
10.0,0.40000000000000124,0.5455739106254055,902.4424058300691,2.95541949464602,FAST path dominant
10.0,0.4500000000000013,0.5839854200519446,499.9399095627281,2.69891780730877,FAST path dominant
10.0,0.5000000000000013,0.6131148148366545,257.55954712377917,2.4108776527851425,FAST path dominant
10.0,0.5500000000000014,0.6350026095983351,139.89065952867406,2.1457887177042783,FAST path dominant
10.0,0.6000000000000014,0.6513355308478407,79.13441695814198,1.8983654069383342,FAST path dominant
10.0,0.6500000000000015,0.6634604441344388,46.2150513345061,1.6647834397761874,FAST path dominant
10.0,0.7000000000000015,0.6724269689615201,27.698563895670322,1.442457252517388,FAST path dominant
10.0,0.7500000000000016,0.6790389958895306,16.973918128688933,1.2297821030872504,FAST path dominant
10.0,0.8000000000000016,0.6839045688193219,10.614203415914515,1.0258874064102987,FAST path dominant
10.0,0.8500000000000016,0.6874794592564476,6.7674051891958475,0.8304221800543553,FAST path dominant
10.0,0.9000000000000017,0.6901030655050514,4.3992528890506195,0.6433789279152299,FAST path dominant
10.0,0.9500000000000017,0.6920269227181224,2.917124173250716,0.46495491613243967,FAST path dominant
10.0,1.0000000000000018,0.6934368013412365,1.9744521071992214,0.2954466038457083,FAST path dominant
10.25,-1.0,-1.3064924922005525,0.0009021587705834268,-3.0447170239274484,SLOW path dominant
10.25,-0.95,-1.3052505207752811,0.0006210010840553302,-3.2069076409939017,SLOW path dominant
10.25,-0.8999999999999999,-1.3035421608845486,0.000422388441405899,-3.3742879736845026,SLOW path dominant
10.25,-0.8499999999999999,-1.3011935803254406,0.00028512995831271956,-3.544957147893577,SLOW path dominant
10.25,-0.7999999999999998,-1.2979673203717677,0.000192075165837692,-3.7165287809088015,SLOW path dominant
10.25,-0.7499999999999998,-1.2935400405278934,0.00013000464246930776,-3.8860411354079165,SLOW path dominant
10.25,-0.6999999999999997,-1.287473395588087,8.915741270889358e-05,-4.049842538086002,SLOW path dominant
10.25,-0.6499999999999997,-1.2791767489628654,6.259702123481745e-05,-4.203446325859001,SLOW path dominant
10.25,-0.5999999999999996,-1.267860976448,4.556676201464572e-05,-4.341351821863221,SLOW path dominant
10.25,-0.5499999999999996,-1.2524841194650682,3.492735229868027e-05,-4.456834322788587,SLOW path dominant
10.25,-0.49999999999999956,-1.2316928726318022,2.872623874808098e-05,-4.5417212192408245,SLOW path dominant
10.25,-0.4499999999999995,-1.203769914052544,2.5929969635351837e-05,-4.586197975051392,SLOW path dominant
10.25,-0.39999999999999947,-1.1666070591951496,2.637959287233583e-05,-4.5787318949291995,SLOW path dominant
10.25,-0.3499999999999994,-1.117738480508667,3.1169874268498565e-05,-4.50626493562214,SLOW path dominant
10.25,-0.2999999999999994,-1.0544842074406728,4.416743631285909e-05,-4.354897798685274,SLOW path dominant
10.25,-0.24999999999999933,-0.9742627636478554,7.73880766347274e-05,-4.111325941336158,SLOW path dominant
10.25,-0.1999999999999993,-0.8751144159901287,0.00017170749541224855,-3.765210743980581,SLOW path dominant
10.25,-0.14999999999999925,-0.7564083960333824,0.00048711791478113026,-3.312365897154163,SLOW path dominant
10.25,-0.0999999999999992,-0.6195789161685079,0.0017455529604812653,-2.7580669698059004,SLOW path dominant
10.25,-0.049999999999999156,-0.4685902758942264,0.007600656332765944,-2.119148903794805,SLOW path dominant
10.25,8.881784197001252e-16,-0.3097894580842523,0.03772507634452101,-1.4233698726549586,SLOW path dominant
10.25,0.05000000000000093,-0.15098864027427825,0.19708820472286506,-0.7053393664695344,SLOW path dominant
10.25,0.10000000000000098,2.831068712794149e-15,1.0000000000000302,4.4744794448049474e-13,FAST path dominant
10.25,0.15000000000000102,0.13682947986487676,4.612102784954153,0.6638989773827291,FAST path dominant
10.25,0.20000000000000107,0.2555354998216222,18.530972107048964,1.267898202354728,FAST path dominant
10.25,0.2500000000000011,0.3546838474793484,63.75355366002688,1.8045043976068034,FAST path dominant
10.25,0.30000000000000115,0.4349052912721652,188.4286812331279,2.2751470086120906,FAST path dominant
10.25,0.3500000000000012,0.49815956434015857,486.33440420074334,2.6869349934547255,FAST path dominant
10.25,0.40000000000000124,0.547028143026641,1015.6646654601003,3.0067503437952743,FAST path dominant
10.25,0.4500000000000013,0.5841909978840347,482.3409749466271,2.683354156878016,FAST path dominant
10.25,0.5000000000000013,0.6121139564632927,245.6282247542792,2.3902782694347025,FAST path dominant
10.25,0.5500000000000014,0.6329052032965585,131.91255523003645,2.120286132980997,FAST path dominant
10.25,0.6000000000000014,0.6482820602794903,73.77392745854384,1.86790290434995,FAST path dominant
10.25,0.6500000000000015,0.6595978327943555,42.58460916759922,1.6292526657383197,FAST path dominant
10.25,0.7000000000000015,0.6678944794195771,25.222232517305038,1.401783525021968,FAST path dominant
10.25,0.7500000000000016,0.6739611243593833,15.274625010292983,1.183970557182407,FAST path dominant
10.25,0.8000000000000016,0.6783884042032575,9.441521053051789,0.975041965880028,FAST path dominant
10.25,0.8500000000000016,0.6816146641569305,5.953149935316994,0.7747468207780658,FAST path dominant
10.25,0.9000000000000017,0.6839632447160384,3.8297299110548444,0.5831681467429946,FAST path dominant
10.25,0.9500000000000017,0.685671604606771,2.5152330014398863,0.40057822261378534,FAST path dominant
10.25,1.0000000000000018,0.6869135760320424,1.6878361639088864,0.22733028792759138,FAST path dominant
10.5,-1.0,-1.3140142841301299,0.0007692016260611135,-3.113959805787021,SLOW path dominant
10.5,-0.95,-1.3129209672429767,0.0005236755391660815,-3.28093771064879,SLOW path dominant
10.5,-0.8999999999999999,-1.3114050301853557,0.00035167832290137634,-3.453854399098841,SLOW path dominant
10.5,-0.8499999999999999,-1.3093041735540183,0.00023397979378712974,-3.6308216442621877,SLOW path dominant
10.5,-0.7999999999999998,-1.3063947497362491,0.00015507696583799265,-3.8094527019800513,SLOW path dominant
10.5,-0.7499999999999998,-1.302369473516408,0.00010309334048326745,-3.9867693837024962,SLOW path dominant
10.5,-0.6999999999999997,-1.2968078598770196,6.932943131195223e-05,-4.159082355906752,SLOW path dominant
10.5,-0.6499999999999997,-1.2891377806922368,4.7660937232990315e-05,-4.321837412568669,SLOW path dominant
10.5,-0.5999999999999996,-1.2785869276215882,3.3929538269035525e-05,-4.469422037622022,SLOW path dominant
10.5,-0.5499999999999996,-1.2641242954311265,2.5413682747575102e-05,-4.594932378818574,SLOW path dominant
10.5,-0.49999999999999956,-1.2443948893934162,2.0421394014774244e-05,-4.689914593956993,SLOW path dominant
10.5,-0.4499999999999995,-1.2176569551553023,1.802510867863705e-05,-4.74412208401869,SLOW path dominant
10.5,-0.39999999999999947,-1.1817416188441072,1.797304977158969e-05,-4.745378198861391,SLOW path dominant
10.5,-0.3499999999999994,-1.1340707949890225,2.0907077943927403e-05,-4.679706640886363,SLOW path dominant
10.5,-0.2999999999999994,-1.0717885760870467,2.9377853896615373e-05,-4.531979918572111,SLOW path dominant
10.5,-0.24999999999999933,-0.992074927789943,5.159431057144851e-05,-4.287398178010639,SLOW path dominant
10.5,-0.1999999999999993,-0.8926973924091537,0.00011639896518045576,-3.9340508769379965,SLOW path dominant
10.5,-0.14999999999999925,-0.7727858989353189,0.0003415923714618812,-3.4664918353914027,SLOW path dominant
10.5,-0.0999999999999992,-0.6336700022467296,0.0012894557825809594,-2.8895935455586432,SLOW path dominant
10.5,-0.049999999999999156,-0.47944118241198996,0.0060097851443322815,-2.221141054097849,SLOW path dominant
10.5,8.881784197001252e-16,-0.31683500112336305,0.03226141287675768,-1.4913166167493743,SLOW path dominant
10.5,0.05000000000000093,-0.15422881983473638,0.1827499463892407,-0.7381427417705181,SLOW path dominant
10.5,0.10000000000000098,2.886579864025407e-15,1.000000000000032,4.4821940645373654e-13,FAST path dominant
10.5,0.15000000000000102,0.1391158966885916,4.9188581781870555,0.6918643010471831,FAST path dominant
10.5,0.20000000000000107,0.25902739016242565,20.793143731878654,1.3179201556225664,FAST path dominant
10.5,0.2500000000000011,0.3584049255432143,74.28724798054961,1.8709142699249655,FAST path dominant
10.5,0.30000000000000115,0.4381185738403172,225.59822190037673,2.353335672341901,FAST path dominant
10.5,0.3500000000000012,0.5004007927422927,593.7918710098209,2.7736342478242846,FAST path dominant
10.5,0.40000000000000124,0.5480716165973767,988.1468926180885,2.99482150927543,FAST path dominant
10.5,0.4500000000000013,0.5839869529085713,463.4585670015652,2.6660109144742634,FAST path dominant
10.5,0.5000000000000013,0.6107248871466853,233.3181575929614,2.3679485383461443,FAST path dominant
10.5,0.5500000000000014,0.630454293184395,123.88835985055535,2.093030503388557,FAST path dominant
10.5,0.6000000000000014,0.6449169253748566,68.48860011589532,1.835618289466508,FAST path dominant
10.5,0.6500000000000015,0.6554677784455052,39.0668088969432,1.5918079380983885,FAST path dominant
10.5,0.7000000000000015,0.663137857630288,22.86126954457191,1.3591003442085698,FAST path dominant
10.5,0.7500000000000016,0.6686994712696761,13.679317494263069,1.1360644295573978,FAST path dominant
10.5,0.8000000000000016,0.6727247474895173,8.356732222767697,0.9220364861641657,FAST path dominant
10.5,0.8500000000000016,0.6756341713072864,5.210398577526851,0.71687094660087,FAST path dominant
10.5,0.9000000000000017,0.6777350279386238,3.3169849538859237,0.5207435015289176,FAST path dominant
10.5,0.9500000000000017,0.6792509649962448,2.1577503095877875,0.3340011875935508,FAST path dominant
10.5,1.0000000000000018,0.680344281883398,1.4356614241341872,0.15705203115486027,FAST path dominant
10.75,-1.0,-1.3214325722754956,0.0006554231782191205,-3.183478203739495,SLOW path dominant
10.75,-0.95,-1.320470732461926,0.0004414656108981797,-3.3551031202733093,SLOW path dominant
10.75,-0.8999999999999999,-1.3191264303358623,0.0002928022318969067,-3.5334256156904638,SLOW path dominant
10.75,-0.8499999999999999,-1.3172484491843226,0.00019205543044380406,-3.716573406214412,SLOW path dominant
10.75,-0.7999999999999998,-1.31462660734124,0.00012526707804447375,-3.902163049260281,SLOW path dominant
10.75,-0.7499999999999998,-1.3109695465890219,8.180798391879689e-05,-4.087204304679194,SLOW path dominant
10.75,-0.6999999999999997,-1.3058748941948681,5.395405957194166e-05,-4.267975864834153,SLOW path dominant
10.75,-0.6499999999999997,-1.2987898877144988,3.63192037174503e-05,-4.439863669804155,SLOW path dominant
10.75,-0.5999999999999996,-1.2889607822275777,2.5284020936572755e-05,-4.597153841547551,SLOW path dominant
10.75,-0.5499999999999996,-1.2753704822747278,1.850217310853043e-05,-4.732777236577468,SLOW path dominant
10.75,-0.49999999999999956,-1.2566667403997802,1.4520584414657423e-05,-4.838015874184807,SLOW path dominant
10.75,-0.4499999999999995,-1.231089339710366,1.2525364550963235e-05,-4.902209590454767,SLOW path dominant
10.75,-0.39999999999999947,-1.1964157631960572,1.223058390434243e-05,-4.9125527731636955,SLOW path dominant
10.75,-0.3499999999999994,-1.1499624382442044,1.3990944926388397e-05,-4.854152921911101,SLOW path dominant
10.75,-0.2999999999999994,-1.0887014846089698,1.9470214302611052e-05,-4.710629246003393,SLOW path dominant
10.75,-0.24999999999999933,-1.0095720447588161,3.422797222962668e-05,-4.4656188163528965,SLOW path dominant
10.75,-0.1999999999999993,-0.9100576540682106,7.842920785094288e-05,-4.105522165882461,SLOW path dominant
10.75,-0.14999999999999925,-0.7890294193235354,0.00023796573533792776,-3.6234855706351157,SLOW path dominant
10.75,-0.0999999999999992,-0.6476915033999744,0.0009465529352169411,-3.023855092990158,SLOW path dominant
10.75,-0.049999999999999156,-0.49025246537589173,0.004727772153778461,-2.3253434615487123,SLOW path dominant
10.75,8.881784197001252e-16,-0.3238457516999854,0.027499003017895703,-1.560683051305774,SLOW path dominant
10.75,0.05000000000000093,-0.15743903802407933,0.16921979501598727,-0.771548835364345,SLOW path dominant
10.75,0.10000000000000098,2.886579864025407e-15,1.0000000000000338,4.489908684269784e-13,FAST path dominant
10.75,0.15000000000000102,0.14133791592356326,5.249143865568446,0.7200884758290531,FAST path dominant
10.75,0.20000000000000107,0.26236615066823765,23.341706757666913,1.368132608707496,FAST path dominant
10.75,0.2500000000000011,0.3618805413588424,86.54356718519165,1.9372347921443869,FAST path dominant
10.75,0.30000000000000115,0.4410099812089955,269.82497976367443,2.431082153161461,FAST path dominant
10.75,0.3500000000000012,0.5022709348442295,723.7228622234455,2.8595722920963573,FAST path dominant
10.75,0.40000000000000124,0.5487242597960819,957.2882625732364,2.9810427340088324,FAST path dominant
10.75,0.4500000000000013,0.5833978363103902,443.5482571352543,2.646940877081904,FAST path dominant
10.75,0.5000000000000013,0.6089752369998043,220.76107004713685,2.3439224904595473,FAST path dominant
10.75,0.5500000000000014,0.6276789788747515,115.88862520812697,2.064040810840449,FAST path dominant
10.75,0.6000000000000014,0.6412692788276012,63.31699213204948,1.8015202755604995,FAST path dominant
10.75,0.6500000000000015,0.6510983843145223,35.682270704766246,1.5524524836853615,FAST path dominant
10.75,0.7000000000000015,0.6581833907948914,20.625743927796822,1.3144096216055252,FAST path dominant
10.75,0.7500000000000016,0.6632780431890452,12.191793584086172,1.0860676011370285,FAST path dominant
10.75,0.8000000000000016,0.6669351039412633,7.360022734273427,0.8668791558259071,FAST path dominant
10.75,0.8500000000000016,0.6695569457843458,4.5374150322375755,0.6568085055096391,FAST path dominant
10.75,0.9000000000000017,0.6714349269358856,2.8584156560313665,0.456125381906196,FAST path dominant
10.75,0.9500000000000017,0.6727792290619494,1.8418348730716074,0.2652506915893988,FAST path dominant
10.75,1.0000000000000018,0.6737410688755188,1.2151915968382325,0.08464475767914573,FAST path dominant
11.0,-1.0,-1.3287566554201184,0.0005580486850117928,-3.2533279101235295,SLOW path dominant
11.0,-0.95,-1.3279109916165623,0.00037199698809133584,-3.4294605752425924,SLOW path dominant
11.0,-0.8999999999999999,-1.3267196304137931,0.00024374825382140583,-3.613058485061822,SLOW path dominant
11.0,-0.8499999999999999,-1.3250419554580808,0.00015766364188064211,-3.802268443111942,SLOW path dominant
11.0,-0.7999999999999998,-1.322680842061836,0.00010122464742895941,-3.9947137229381915,SLOW path dominant
11.0,-0.7499999999999998,-1.319360624463644,6.495370545347863e-05,-4.187396061736982,SLOW path dominant
11.0,-0.6999999999999997,-1.3146971344370848,4.2017734186706894e-05,-4.376567360364713,SLOW path dominant
11.0,-0.6499999999999997,-1.3081576104309052,2.769741284727065e-05,-4.557560779827008,SLOW path dominant
11.0,-0.5999999999999996,-1.2990083340699985,1.885510966117273e-05,-4.724570914364399,SLOW path dominant
11.0,-0.5499999999999996,-1.286248746415177,1.347793242667723e-05,-4.870376693126665,SLOW path dominant
11.0,-0.49999999999999956,-1.268533456424071,1.0327302587767537e-05,-4.98601305600375,SLOW path dominant
11.0,-0.4499999999999995,-1.2440895199658142,8.701102948206063e-06,-5.060425642990732,SLOW path dominant
11.0,-0.39999999999999947,-1.2106478171456123,8.313861749474095e-06,-5.080197149379726,SLOW path dominant
11.0,-0.3499999999999994,-1.1654264321435497,9.34275727446213e-06,-5.0295248875245315,SLOW path dominant
11.0,-0.2999999999999994,-1.1052303049278407,1.2860122552441931e-05,-4.8907548589478775,SLOW path dominant
11.0,-0.24999999999999933,-1.0267566342492782,2.2599666439832127e-05,-4.645897951565363,SLOW path dominant
11.0,-0.1999999999999993,-0.9271946729728688,5.253517360033023e-05,-4.279549820029011,SLOW path dominant
11.0,-0.14999999999999925,-0.8051374427509927,0.00016470382844667388,-3.783296303148248,SLOW path dominant
11.0,-0.0999999999999992,-0.6616422349872535,0.0006905207154869054,-3.1608232875111506,SLOW path dominant
11.0,-0.049999999999999156,-0.5010234259000875,0.0037004976831556584,-2.431739863244539,SLOW path dominant
11.0,8.881784197001252e-16,-0.33082111749362497,0.023363882050403056,-1.6314549948888621,SLOW path dominant
11.0,0.05000000000000093,-0.16061880908716256,0.15647841928165598,-0.8055455497004371,SLOW path dominant
11.0,0.10000000000000098,2.942091015256665e-15,1.0000000000000346,4.493765994135993e-13,FAST path dominant
11.0,0.15000000000000102,0.14349520776374142,5.604654871865137,0.7485488744048665,FAST path dominant
11.0,0.20000000000000107,0.2655524379856166,26.21129910067669,1.418488546252747,FAST path dominant
11.0,0.2500000000000011,0.36511439926202544,100.7866551542163,2.0034030323420806,FAST path dominant
11.0,0.30000000000000115,0.44358806994058714,322.34513330434544,2.508321117714419,FAST path dominant
11.0,0.3500000000000012,0.5037841971562955,880.4276755930122,2.9446936858218113,FAST path dominant
11.0,0.40000000000000124,0.5490055821583577,923.5925869948622,2.9654804384935742,FAST path dominant
11.0,0.4500000000000013,0.5824472849785591,422.8544406830856,2.6261908957739992,FAST path dominant
11.0,0.5000000000000013,0.6068912214368156,208.07947004572728,2.3182292330915604,FAST path dominant
11.0,0.5500000000000014,0.6246065114279213,107.97730935127788,2.0333325012381005,FAST path dominant
11.0,0.6000000000000014,0.6373660990827428,58.29287914115238,1.765615506069761,FAST path dominant
11.0,0.6500000000000015,0.6465153754436492,32.44806467640432,1.5111887989661983,FAST path dominant
11.0,0.7000000000000015,0.6530548994498289,18.52309832096913,1.2677136319764606,FAST path dominant
11.0,0.7500000000000016,0.657718389476388,10.81396884473503,1.0339851140301815,FAST path dominant
11.0,0.8000000000000016,0.6610386070745797,6.450298677117707,0.8095798248401235,FAST path dominant
11.0,0.8500000000000016,0.6633997204708248,3.931654404899186,0.5945753360570621,FAST path dominant
11.0,0.9000000000000017,0.6650773954265372,2.4509591196284846,0.38933606756892997,FAST path dominant
11.0,0.9500000000000017,0.6662687566293064,1.5644270695473284,0.1943553220165778,FAST path dominant
11.0,1.0000000000000018,0.6671144204328623,1.0236294680751856,0.010142779792978245,FAST path dominant
11.25,-1.0,-1.335994429046448,0.00047472251671692653,-3.3235601677165056,SLOW path dominant
11.25,-0.95,-1.3352513317820733,0.00031328348287781675,-3.5040625002660697,SLOW path dominant
11.25,-0.8999999999999999,-1.3341961280972843,0.00020285893968642526,-3.692805846696596,SLOW path dominant
11.25,-0.8499999999999999,-1.3326982981233608,0.0001294317655232032,-3.8879591214060043,SLOW path dominant
11.25,-0.7999999999999998,-1.3305733155791768,8.181717464144145e-05,-4.087155516581816,SLOW path dominant
11.25,-0.7499999999999998,-1.3275608841361102,5.1594991951348414e-05,-4.2873924425416,SLOW path dominant
11.25,-0.6999999999999997,-1.323294993135059,3.2741627890713954e-05,-4.484899718306746,SLOW path dominant
11.25,-0.6499999999999997,-1.3172633168956998,2.113663182150411e-05,-4.674964196948839,SLOW path dominant
11.25,-0.5999999999999996,-1.308753361359253,1.4070251525686508e-05,-4.851698108000362,SLOW path dominant
11.25,-0.5499999999999996,-1.2967834113725294,9.82332974976278e-06,-5.007741233090699,SLOW path dominant
11.25,-0.49999999999999956,-1.280018706849441,7.346858197041385e-06,-5.133898283353382,SLOW path dominant
11.25,-0.4499999999999995,-1.256679043815053,6.043092560715089e-06,-5.218740681841608,SLOW path dominant
11.25,-0.39999999999999947,-1.224455670126069,5.6460049556069255e-06,-5.248258668079666,SLOW path dominant
11.25,-0.3499999999999994,-1.1804757583738135,6.226598109772783e-06,-5.205749094776133,SLOW path dominant
11.25,-0.2999999999999994,-1.1213826116178756,8.46700714886357e-06,-5.072270022252111,SLOW path dominant
11.25,-0.24999999999999933,-1.0436314798239203,1.485429040653982e-05,-4.828148060492398,SLOW path dominant
11.25,-0.1999999999999993,-0.9441081134558185,3.4989700829763336e-05,-4.456059758409926,SLOW path dominant
11.25,-0.14999999999999925,-0.8211085436036405,0.00011327315230817405,-3.945873009392496,SLOW path dominant
11.25,-0.0999999999999992,-0.6755210414840316,0.0005006457881068937,-3.3004694323006243,SLOW path dominant
11.25,-0.049999999999999156,-0.5117533802346474,0.002881948615226606,-2.5403137667170963,SLOW path dominant
11.25,8.881784197001252e-16,-0.33776052074201396,0.019787089585006624,-1.7036180799568066,SLOW path dominant
11.25,0.05000000000000093,-0.16376766124938066,0.144503829141289,-0.8401206445798685,SLOW path dominant
11.25,0.10000000000000098,3.0531133177191805e-15,1.0000000000000364,4.5014806138684113e-13,FAST path dominant
11.25,0.15000000000000102,0.1455875021196112,5.987189691164217,0.7772230180456783,FAST path dominant
11.25,0.20000000000000107,0.26858707197178827,29.44028675920615,1.4689420358738434,FAST path dominant
11.25,0.2500000000000011,0.3681104383398894,117.31642379541053,2.0693588157337532,FAST path dominant
11.25,0.30000000000000115,0.4458615701338437,384.58452114930395,2.584991800665011,FAST path dominant
