beta,slope,Q_slow,Q_fast,delta_Q,w_slow,w_fast,ratio,log10_ratio,dominance
8.25,0.8470588235294116,0.03125,0.06673796791443849,0.03548796791443849,2.8722813232690143,1.7342728783957118,0.603796314917333,-0.21910954188587806,SLOW
8.25,0.8823529411764708,0.03125,0.06951871657754014,0.038268716577540135,2.8722813232690143,1.7745190203646244,0.6178082230277501,-0.20914631553633276,SLOW
8.25,0.9176470588235295,0.03125,0.07229946524064172,0.04104946524064172,2.8722813232690143,1.8156991283567379,0.6321452963702894,-0.19918308918678757,SLOW
8.25,0.9529411764705882,0.03125,0.07508021390374331,0.04383021390374331,2.8722813232690143,1.8578348763136987,0.646815080842865,-0.18921986283724246,SLOW
8.25,0.9882352941176469,0.03125,0.07786096256684491,0.04661096256684491,2.8722813232690143,1.9009484411502102,0.6618252974561328,-0.17925663648769732,SLOW
8.25,1.023529411764706,0.03125,0.08064171122994654,0.04939171122994654,2.8722813232690143,1.9450625144262024,0.6771838463972181,-0.169293410138152,SLOW
8.25,1.0588235294117647,0.03125,0.08342245989304813,0.052172459893048126,2.8722813232690143,1.990200314289866,0.692898811187746,-0.1593301837886069,SLOW
8.25,1.0941176470588234,0.03125,0.08620320855614973,0.05495320855614973,2.8722813232690143,2.0363855976978487,0.7089784629383684,-0.14936695743906164,SLOW
8.25,1.1294117647058826,0.03125,0.08898395721925136,0.057733957219251356,2.8722813232690143,2.083642672919027,0.725431264702018,-0.13940373108951645,SLOW
8.25,1.1647058823529413,0.03125,0.09176470588235296,0.06051470588235296,2.8722813232690143,2.1319964123284536,0.7422658759281893,-0.1294405047399713,SLOW
8.25,1.2,0.03125,0.09454545454545454,0.06329545454545454,2.8722813232690143,2.181472265498201,0.7594911570205851,-0.11947727839042614,SLOW
8.25,1.2352941176470587,0.03125,0.09732620320855614,0.06607620320855614,2.8722813232690143,2.232096272591998,0.7771161740005308,-0.10951405204088098,SLOW
8.25,1.2705882352941178,0.03125,0.10010695187165777,0.06885695187165777,2.8722813232690143,2.2838950780707057,0.795150203278608,-0.09955082569133569,SLOW
8.25,1.3058823529411765,0.03125,0.10288770053475936,0.07163770053475936,2.8722813232690143,2.336895944715845,0.8136027365370206,-0.08958759934179056,SLOW
8.25,1.3411764705882352,0.03125,0.10566844919786096,0.07441844919786096,2.8722813232690143,2.391126767978566,0.8324834857252651,-0.07962437299224538,SLOW
8.25,1.3764705882352943,0.03125,0.10844919786096259,0.07719919786096259,2.8722813232690143,2.4466160906615992,0.8518023881717286,-0.06966114664270007,SLOW
8.25,1.411764705882353,0.03125,0.11122994652406418,0.07997994652406418,2.8722813232690143,2.503393117941918,0.8715696118139098,-0.05969792029315499,SLOW
8.25,1.4470588235294117,0.03125,0.11401069518716578,0.08276069518716578,2.8722813232690143,2.5614877327420347,0.8917955605500169,-0.04973469394360971,SLOW
8.25,1.4823529411764704,0.03125,0.11679144385026738,0.08554144385026738,2.8722813232690143,2.6209305114579915,0.9124908797147508,-0.0397714675940646,SLOW
8.25,1.5176470588235296,0.03125,0.119572192513369,0.088322192513369,2.8722813232690143,2.681752740052357,0.9336664616821684,-0.029808241244519352,SLOW
8.25,1.5529411764705883,0.03125,0.1223529411764706,0.0911029411764706,2.8722813232690143,2.743986430520668,0.9553334515985604,-0.019845014894974224,SLOW
8.25,1.588235294117647,0.03125,0.12513368983957218,0.09388368983957218,2.8722813232690143,2.8076643377400097,0.9775032532483753,-0.00988178854542904,SLOW
8.25,1.6235294117647057,0.03125,0.12791443850267378,0.09666443850267378,2.8722813232690143,2.872819976708581,1.0001875350562646,8.143780411618211e-05,FAST
8.25,1.6588235294117648,0.03125,0.1306951871657754,0.09944518716577541,2.8722813232690143,2.9394876401853316,1.0233982362284166,0.010044664153661438,FAST
8.25,1.6941176470588235,0.03125,0.133475935828877,0.10222593582887701,2.8722813232690143,3.0077024167389483,1.047147573036407,0.020007890503206557,FAST
8.25,1.7294117647058822,0.03125,0.13625668449197859,0.10500668449197859,2.8722813232690143,3.077500209215695,1.0714480452468758,0.029971116852751663,FAST
8.25,1.7647058823529413,0.03125,0.13903743315508024,0.10778743315508024,2.8722813232690143,3.1489177536358253,1.096312442700412,0.03993434320229693,FAST
8.25,1.8,0.03125,0.14181818181818184,0.11056818181818184,2.8722813232690143,3.2219926385285005,1.1217538520431107,0.04989756955184213,FAST
8.25,1.8352941176470587,0.03125,0.14459893048128342,0.11334893048128342,2.8722813232690143,3.296763324715417,1.147785663614346,0.05986079590138731,FAST
8.25,1.8705882352941174,0.03125,0.14737967914438502,0.11612967914438502,2.8722813232690143,3.3732691655535305,1.1744215784943828,0.06982402225093244,FAST
8.25,1.9058823529411766,0.03125,0.15016042780748665,0.11891042780748665,2.8722813232690143,3.451550427647537,1.2016756157155395,0.07978724860047776,FAST
8.25,1.9411764705882353,0.03125,0.15294117647058822,0.12169117647058822,2.8722813232690143,3.53164831204302,1.2295621196406916,0.08975047495002283,FAST
8.25,1.976470588235294,0.03125,0.15572192513368985,0.12447192513368985,2.8722813232690143,3.6136049759114153,1.2580957675130102,0.09971370129956802,FAST
8.25,2.011764705882353,0.03125,0.15850267379679145,0.12725267379679145,2.8722813232690143,3.697463554738198,1.287291577180895,0.1096769276491132,FAST
8.25,2.0470588235294116,0.03125,0.16128342245989305,0.13003342245989305,2.8722813232690143,3.78326818502598,1.3171649150021798,0.11964015399865839,FAST
8.25,2.0823529411764703,0.03125,0.16406417112299462,0.13281417112299462,2.8722813232690143,3.8710640275244637,1.3477315039317632,0.12960338034820348,FAST
8.25,2.117647058823529,0.03125,0.16684491978609622,0.13559491978609622,2.8722813232690143,3.960897290999481,1.3790074317969265,0.13956660669774873,FAST
8.25,2.1529411764705886,0.03125,0.16962566844919788,0.13837566844919788,2.8722813232690143,4.0528152565536155,1.4110091597646872,0.1495298330472941,FAST
8.25,2.1882352941176473,0.03125,0.17240641711229948,0.14115641711229948,2.8722813232690143,4.146866302511224,1.4437535310056513,0.15949305939683922,FAST
8.25,2.223529411764706,0.03125,0.17518716577540108,0.14393716577540108,2.8722813232690143,4.243099929880954,1.4772577795589248,0.16945628574638433,FAST
8.25,2.2588235294117647,0.03125,0.17796791443850268,0.14671791443850268,2.8722813232690143,4.341566788409146,1.5115395394027427,0.17941951209592955,FAST
8.25,2.2941176470588234,0.03125,0.18074866310160428,0.14949866310160428,2.8722813232690143,4.442318703237834,1.546616853735595,0.18938273844547482,FAST
8.25,2.329411764705882,0.03125,0.18352941176470586,0.15227941176470586,2.8722813232690143,4.545408702181396,1.582508184472736,0.19934596479501984,FAST
8.25,2.3647058823529408,0.03125,0.18631016042780746,0.15506016042780746,2.8722813232690143,4.650891043636187,1.6192324219630732,0.209309191144565,FAST
8.25,2.4000000000000004,0.03125,0.18909090909090912,0.15784090909090912,2.8722813232690143,4.758821245137855,1.6568088949315463,0.2192724174941104,FAST
8.25,2.435294117647059,0.03125,0.19187165775401072,0.16062165775401072,2.8722813232690143,4.869256112581358,1.6952573806522326,0.22923564384365558,FAST
8.25,2.4705882352941178,0.03125,0.19465240641711232,0.16340240641711232,2.8722813232690143,4.982253770119093,1.7345981153575398,0.23919887019320069,FAST
8.25,2.5058823529411764,0.03125,0.19743315508021392,0.16618315508021392,2.8722813232690143,5.0978736907528335,1.7748518048889506,0.2491620965427459,FAST
8.25,2.541176470588235,0.03125,0.2002139037433155,0.1689639037433155,2.8722813232690143,5.2161767276355935,1.8160396355949333,0.259125322892291,FAST
8.25,2.576470588235294,0.03125,0.2029946524064171,0.1717446524064171,2.8722813232690143,5.337225146099909,1.8581832854817582,0.2690885492418362,FAST
8.25,2.6117647058823525,0.03125,0.2057754010695187,0.1745254010695187,2.8722813232690143,5.461082656429361,1.9013049356230773,0.2790517755913814,FAST
8.25,2.647058823529412,0.03125,0.20855614973262035,0.17730614973262035,2.8722813232690143,5.587814447390618,1.9454272818342835,0.2890150019409267,FAST
8.25,2.682352941176471,0.03125,0.21133689839572195,0.18008689839572195,2.8722813232690143,5.7174872205436245,1.9905735466177843,0.2989782282904719,FAST
8.25,2.7176470588235295,0.03125,0.21411764705882355,0.18286764705882355,2.8722813232690143,5.850169225348024,2.0367674913854894,0.3089414546400171,FAST
8.25,2.7529411764705882,0.03125,0.21689839572192515,0.18564839572192515,2.8722813232690143,5.985930295084245,2.084033428964928,0.3189046809895622,FAST
8.25,2.788235294117647,0.03125,0.21967914438502673,0.18842914438502673,2.8722813232690143,6.124841883608205,2.132396236395595,0.32886790733910737,FAST
8.25,2.8235294117647056,0.03125,0.22245989304812833,0.19120989304812833,2.8722813232690143,6.266977102958957,2.1818813680222506,0.33883113368865253,FAST
8.25,2.8588235294117643,0.03125,0.2252406417112299,0.1939906417112299,2.8722813232690143,6.412410761839054,2.232514868892066,0.34879436003819764,FAST
8.25,2.894117647058823,0.03125,0.22802139037433153,0.19677139037433153,2.8722813232690143,6.561219404987925,2.2843233884626732,0.35875758638774286,FAST
8.25,2.9294117647058817,0.03125,0.23080213903743313,0.19955213903743313,2.8722813232690143,6.713481353468949,2.337334194628321,0.368720812737288,FAST
8.25,2.9647058823529413,0.03125,0.23358288770053479,0.20233288770053479,2.8722813232690143,6.86927674589145,2.391575188071535,0.3786840390868334,FAST
8.25,3.0,0.03125,0.2363636363636364,0.2051136363636364,2.8722813232690143,7.0286875805892945,2.4470749169478188,0.38864726543637856,FAST
8.5,-1.2,0.03125,-0.09176470588235294,-0.12301470588235294,2.9154759474226504,0.4584060113052235,0.15723196471933348,-0.8034591587416828,SLOW
8.5,-1.164705882352941,0.03125,-0.08906574394463666,-0.12031574394463666,2.9154759474226504,0.4690439412643538,0.1608807445930054,-0.7934959323921376,SLOW
8.5,-1.1294117647058823,0.03125,-0.08636678200692041,-0.11761678200692041,2.9154759474226504,0.4799287387405419,0.1646141993264634,-0.7835327060425925,SLOW
8.5,-1.0941176470588234,0.03125,-0.08366782006920415,-0.11491782006920415,2.9154759474226504,0.49106613262758714,0.16843429391406958,-0.7735694796930472,SLOW
8.5,-1.0588235294117647,0.03125,-0.0809688581314879,-0.1122188581314879,2.9154759474226504,0.5024619847659985,0.17234303895053113,-0.7636062533435021,SLOW
8.5,-1.0235294117647058,0.03125,-0.07826989619377163,-0.10951989619377163,2.9154759474226504,0.5141222930282023,0.17634249168911806,-0.7536430269939569,SLOW
8.5,-0.988235294117647,0.03125,-0.07557093425605536,-0.10682093425605536,2.9154759474226504,0.5260531944753473,0.18043475712443818,-0.7436798006444117,SLOW
8.5,-0.9529411764705882,0.03125,-0.0728719723183391,-0.1041219723183391,2.9154759474226504,0.5382609685873656,0.1846219891003392,-0.7337165742948664,SLOW
8.5,-0.9176470588235294,0.03125,-0.07017301038062283,-0.10142301038062283,2.9154759474226504,0.5507520405679933,0.18890639144352095,-0.7237533479453213,SLOW
8.5,-0.8823529411764706,0.03125,-0.06747404844290657,-0.09872404844290657,2.9154759474226504,0.5635329847264879,0.19329021912345543,-0.7137901215957762,SLOW
8.5,-0.8470588235294118,0.03125,-0.06477508650519032,-0.09602508650519032,2.9154759474226504,0.5766105279378233,0.1977757794392235,-0.703826895246231,SLOW
8.5,-0.8117647058823529,0.03125,-0.06207612456747406,-0.09332612456747405,2.9154759474226504,0.5899915531831826,0.20236543323389414,-0.6938636688966858,SLOW
8.5,-0.776470588235294,0.03125,-0.05937716262975778,-0.09062716262975778,2.9154759474226504,0.6036831031726138,0.20706159613708489,-0.6839004425471404,SLOW
8.5,-0.7411764705882353,0.03125,-0.056678200692041526,-0.08792820069204152,2.9154759474226504,0.6176923840517526,0.21186673983635754,-0.6739372161975954,SLOW
8.5,-0.7058823529411764,0.03125,-0.053979238754325254,-0.08522923875432525,2.9154759474226504,0.6320267691945678,0.21678339337811872,-0.6639739898480501,SLOW
8.5,-0.6705882352941176,0.03125,-0.051280276816608995,-0.08253027681660899,2.9154759474226504,0.6466938030841177,0.22181414449870882,-0.654010763498505,SLOW
8.5,-0.6352941176470588,0.03125,-0.04858131487889273,-0.07983131487889272,2.9154759474226504,0.6617012052833698,0.22696164098638144,-0.6440475371489598,SLOW
8.5,-0.6,0.03125,-0.04588235294117647,-0.07713235294117647,2.9154759474226504,0.6770568744981647,0.2322285920748888,-0.6340843107994146,SLOW
8.5,-0.5647058823529412,0.03125,-0.043183391003460206,-0.0744333910034602,2.9154759474226504,0.6927688927344687,0.2376177698694077,-0.6241210844498695,SLOW
8.5,-0.5294117647058824,0.03125,-0.04048442906574395,-0.07173442906574395,2.9154759474226504,0.708845529552101,0.2431320108055555,-0.6141578581003242,SLOW
8.5,-0.49411764705882355,0.03125,-0.03778546712802769,-0.06903546712802769,2.9154759474226504,0.7252952464171727,0.24877421714226483,-0.604194631750779,SLOW
8.5,-0.45882352941176463,0.03125,-0.035086505190311416,-0.06633650519031142,2.9154759474226504,0.7421267011555327,0.25454735848930266,-0.5942314054012339,SLOW
8.5,-0.4235294117647058,0.03125,-0.03238754325259515,-0.06363754325259516,2.9154759474226504,0.7593487525095589,0.2604544733702369,-0.5842681790516886,SLOW
8.5,-0.388235294117647,0.03125,-0.02968858131487889,-0.06093858131487889,2.9154759474226504,0.7769704648006986,0.26649867082167455,-0.5743049527021434,SLOW
8.5,-0.3529411764705882,0.03125,-0.026989619377162627,-0.05823961937716263,2.9154759474226504,0.7950011127002073,0.27268313202961153,-0.5643417263525983,SLOW
8.5,-0.3176470588235294,0.03125,-0.024290657439446365,-0.05554065743944636,2.9154759474226504,0.8134501861106,0.2790111120037568,-0.5543785000030531,SLOW
8.5,-0.2823529411764706,0.03125,-0.021591695501730103,-0.0528416955017301,2.9154759474226504,0.8323273951603832,0.28548594129071114,-0.544415273653508,SLOW
8.5,-0.24705882352941178,0.03125,-0.018892733564013844,-0.050142733564013844,2.9154759474226504,0.851642675314696,0.2921110277269028,-0.5344520473039627,SLOW
8.5,-0.21176470588235285,0.03125,-0.016193771626297572,-0.04744377162629757,2.9154759474226504,0.8714061926045505,0.29888985823220193,-0.5244888209544175,SLOW
8.5,-0.17647058823529416,0.03125,-0.013494809688581317,-0.04474480968858131,2.9154759474226504,0.8916283489774242,0.3058260006451587,-0.5145255946048723,SLOW
8.5,-0.14117647058823524,0.03125,-0.010795847750865048,-0.04204584775086505,2.9154759474226504,0.9123197877720198,0.31292310560083064,-0.5045623682553272,SLOW
8.5,-0.10588235294117654,0.03125,-0.008096885813148795,-0.039346885813148796,2.9154759474226504,0.9334913993200743,0.32018490845218694,-0.49459914190578197,SLOW
8.5,-0.07058823529411762,0.03125,-0.005397923875432524,-0.036647923875432524,2.9154759474226504,0.9551543266781656,0.32761523123610214,-0.48463591555623675,SLOW
8.5,-0.0352941176470587,0.03125,-0.0026989619377162538,-0.03394896193771625,2.9154759474226504,0.9773199714925331,0.335217984684973,-0.47467268920669153,SLOW
8.5,0.0,0.03125,0.0,-0.03125,2.9154759474226504,1.0,0.34299717028501764,-0.4647094628571464,SLOW
8.5,0.03529411764705892,0.03125,0.0026989619377162702,-0.02855103806228373,2.9154759474226504,1.0232063491681551,0.35095688238234096,-0.4547462365076011,SLOW
8.5,0.07058823529411762,0.03125,0.005397923875432524,-0.025852076124567476,2.9154759474226504,1.0469512329780242,0.35910131033787257,-0.44478301015805605,SLOW
8.5,0.10588235294117654,0.03125,0.008096885813148795,-0.023153114186851204,2.9154759474226504,1.0712471488525428,0.3674347407323153,-0.4348197838085107,SLOW
8.5,0.14117647058823524,0.03125,0.010795847750865048,-0.020454152249134952,2.9154759474226504,1.0961068842342052,0.3759615596222598,-0.42485655745896567,SLOW
8.5,0.17647058823529416,0.03125,0.013494809688581317,-0.017755190311418683,2.9154759474226504,1.1215435233153626,0.3846862548486581,-0.41489333110942045,SLOW
8.5,0.21176470588235285,0.03125,0.016193771626297572,-0.015056228373702428,2.9154759474226504,1.1475704539247016,0.3936134183988659,-0.4049301047598753,SLOW
8.5,0.24705882352941178,0.03125,0.018892733564013844,-0.012357266435986156,2.9154759474226504,1.1742013745735365,0.4027477488235011,-0.39496687841033,SLOW
8.5,0.2823529411764707,0.03125,0.021591695501730113,-0.009658304498269887,2.9154759474226504,1.2014503016656175,0.4120940537093876,-0.38500365206078485,SLOW
8.5,0.3176470588235294,0.03125,0.024290657439446365,-0.006959342560553635,2.9154759474226504,1.2293315768742548,0.42165725220988803,-0.3750404257112397,SLOW
8.5,0.3529411764705883,0.03125,0.026989619377162634,-0.004260380622837366,2.9154759474226504,1.2578598746906373,0.4314423776339555,-0.3650771993616945,SLOW
8.5,0.388235294117647,0.03125,0.02968858131487889,-0.001561418685121111,2.9154759474226504,1.2870502101473198,0.441454580095268,-0.35511397301214936,SLOW
8.5,0.42352941176470593,0.03125,0.03238754325259516,0.0011375432525951579,2.9154759474226504,1.316917946720946,0.4516991292228401,-0.3451507466626041,SLOW
8.5,0.45882352941176463,0.03125,0.035086505190311416,0.0038365051903114164,2.9154759474226504,1.3474788044183619,0.46218141693453685,-0.33518752031305893,SLOW
8.5,0.49411764705882355,0.03125,0.03778546712802769,0.006535467128027689,2.9154759474226504,1.3787488680503823,0.4729069602749523,-0.3252242939635137,SLOW
8.5,0.5294117647058825,0.03125,0.040484429065743954,0.009234429065743954,2.9154759474226504,1.410744595697558,0.48388140431914367,-0.31526106761396855,SLOW
8.5,0.5647058823529412,0.03125,0.043183391003460206,0.011933391003460206,2.9154759474226504,1.443482827372403,0.49511052514375087,-0.3052978412644234,SLOW
8.5,0.6000000000000001,0.03125,0.04588235294117648,0.014632352941176478,2.9154759474226504,1.4769807938826427,0.5066002328670653,-0.29533461491487817,SLOW
8.5,0.6352941176470588,0.03125,0.04858131487889273,0.01733131487889273,2.9154759474226504,1.5112561259001418,0.518356574759647,-0.285371388565333,SLOW
8.5,0.6705882352941177,0.03125,0.051280276816609,0.020030276816609002,2.9154759474226504,1.5463268632402938,0.5303857384271282,-0.27540816221578784,SLOW
8.5,0.7058823529411764,0.03125,0.053979238754325254,0.022729238754325254,2.9154759474226504,1.5822114643567458,0.5426940550668778,-0.2654449358662426,SLOW
8.5,0.7411764705882353,0.03125,0.056678200692041526,0.025428200692041526,2.9154759474226504,1.6189288160564663,0.5552880028002418,-0.2554817095166974,SLOW
8.5,0.7764705882352942,0.03125,0.05937716262975779,0.028127162629757792,2.9154759474226504,1.6564982434402604,0.5681742100821117,-0.2455184831671522,SLOW
8.5,0.8117647058823529,0.03125,0.06207612456747406,0.030826124567474057,2.9154759474226504,1.6949395200739705,0.5813594591896177,-0.23555525681760703,SLOW
8.5,0.8470588235294116,0.03125,0.0647750865051903,0.0335250865051903,2.9154759474226504,1.7342728783957118,0.5948506897917817,-0.2255920304680619,SLOW
8.5,0.8823529411764708,0.03125,0.0674740484429066,0.036224048442906595,2.9154759474226504,1.7745190203646244,0.6086550026020078,-0.21562880411851656,SLOW
8.5,0.9176470588235295,0.03125,0.07017301038062285,0.03892301038062285,2.9154759474226504,1.8156991283567379,0.6227796631153342,-0.20566557776897143,SLOW
8.5,0.9529411764705882,0.03125,0.0728719723183391,0.0416219723183391,2.9154759474226504,1.8578348763136987,0.6372321054324145,-0.19570235141942627,SLOW
8.5,0.9882352941176469,0.03125,0.07557093425605535,0.04432093425605535,2.9154759474226504,1.9009484411502102,0.6520199361722375,-0.18573912506988116,SLOW
8.5,1.023529411764706,0.03125,0.07826989619377164,0.04701989619377164,2.9154759474226504,1.9450625144262024,0.6671509384756488,-0.17577589872033586,SLOW
8.5,1.0588235294117647,0.03125,0.0809688581314879,0.049718858131487895,2.9154759474226504,1.990200314289866,0.6826330761017768,-0.16581267237079075,SLOW
8.5,1.0941176470588234,0.03125,0.08366782006920415,0.052417820069204146,2.9154759474226504,2.0363855976978487,0.6984744976195265,-0.15584944602124545,SLOW
8.5,1.1294117647058826,0.03125,0.08636678200692043,0.055116782006920426,2.9154759474226504,2.083642672919027,0.7146835406963369,-0.14588621967170026,SLOW
8.5,1.1647058823529413,0.03125,0.08906574394463669,0.05781574394463669,2.9154759474226504,2.1319964123284536,0.7312687364864693,-0.13592299332215513,SLOW
8.5,1.2,0.03125,0.09176470588235294,0.06051470588235294,2.9154759474226504,2.181472265498201,0.7482388141211297,-0.12595976697261,SLOW
8.5,1.2352941176470587,0.03125,0.0944636678200692,0.0632136678200692,2.9154759474226504,2.232096272591998,0.7656027053027908,-0.11599654062306479,SLOW
8.5,1.2705882352941178,0.03125,0.09716262975778549,0.06591262975778549,2.9154759474226504,2.2838950780707057,0.7833695490061315,-0.10603331427351956,SLOW
8.5,1.3058823529411765,0.03125,0.09986159169550174,0.06861159169550174,2.9154759474226504,2.336895944715845,0.8015486962880678,-0.09607008792397442,SLOW
8.5,1.3411764705882352,0.03125,0.10256055363321799,0.07131055363321799,2.9154759474226504,2.391126767978566,0.820149715209408,-0.08610686157442926,SLOW
8.5,1.3764705882352943,0.03125,0.10525951557093427,0.07400951557093427,2.9154759474226504,2.446616090661599,0.8391823958707206,-0.07614363522488397,SLOW
8.5,1.411764705882353,0.03125,0.10795847750865052,0.07670847750865052,2.9154759474226504,2.503393117941918,0.8586567555650654,-0.06618040887533881,SLOW
8.5,1.4470588235294117,0.03125,0.11065743944636677,0.07940743944636677,2.9154759474226504,2.5614877327420342,0.8785830440503033,-0.056217182525793656,SLOW
8.5,1.4823529411764704,0.03125,0.11335640138408304,0.08210640138408304,2.9154759474226504,2.6209305114579915,0.8989717489437551,-0.04625395617624848,SLOW
8.5,1.5176470588235296,0.03125,0.11605536332179932,0.08480536332179932,2.9154759474226504,2.681752740052357,0.919833601242051,-0.03629072982670318,SLOW
8.5,1.5529411764705883,0.03125,0.11875432525951558,0.08750432525951558,2.9154759474226504,2.743986430520668,0.9411795809690754,-0.02632750347715804,SLOW
8.5,1.588235294117647,0.03125,0.12145328719723182,0.09020328719723182,2.9154759474226504,2.8076643377400097,0.9630209229549814,-0.0163642771276129,SLOW
8.5,1.6235294117647057,0.03125,0.12415224913494809,0.09290224913494809,2.9154759474226504,2.872819976708581,0.9853691227493135,-0.006401050778067733,SLOW
8.5,1.6588235294117648,0.03125,0.12685121107266437,0.09560121107266437,2.9154759474226504,2.9394876401853316,1.008235942671353,0.003562175571477588,FAST
8.5,1.6941176470588235,0.03125,0.12955017301038063,0.09830017301038063,2.9154759474226504,3.0077024167389483,1.0316334180008682,0.013525401921022737,FAST
8.5,1.7294117647058822,0.03125,0.13224913494809687,0.10099913494809687,2.9154759474226504,3.077500209215695,1.0555738633125333,0.023488628270567868,FAST
8.5,1.7647058823529413,0.03125,0.13494809688581316,0.10369809688581316,2.9154759474226504,3.1489177536358253,1.0800698789573424,0.03345185462011312,FAST
8.5,1.8,0.03125,0.13764705882352943,0.10639705882352943,2.9154759474226504,3.2219926385285005,1.1051343576944335,0.04341508096965834,FAST
8.5,1.8352941176470587,0.03125,0.14034602076124567,0.10909602076124567,2.9154759474226504,3.296763324715417,1.130780491476815,0.05337830731920344,FAST
8.5,1.8705882352941174,0.03125,0.14304498269896193,0.11179498269896193,2.9154759474226504,3.3732691655535305,1.1570217783945638,0.06334153366874863,FAST
8.5,1.9058823529411766,0.03125,0.14574394463667822,0.11449394463667822,2.9154759474226504,3.451550427647537,1.1838720297791478,0.07330476001829389,FAST
8.5,1.9411764705882353,0.03125,0.14844290657439446,0.11719290657439446,2.9154759474226504,3.53164831204302,1.2113453774726148,0.08326798636783898,FAST
8.5,1.976470588235294,0.03125,0.15114186851211073,0.11989186851211073,2.9154759474226504,3.6136049759114153,1.2394562812654748,0.09323121271738417,FAST
8.5,2.011764705882353,0.03125,0.153840830449827,0.12259083044982699,2.9154759474226504,3.697463554738198,1.2682195365071844,0.1031944390669294,FAST
8.5,2.0470588235294116,0.03125,0.15653979238754326,0.12528979238754326,2.9154759474226504,3.78326818502598,1.2976502818932458,0.1131576654164746,FAST
8.5,2.0823529411764703,0.03125,0.1592387543252595,0.1279887543252595,2.9154759474226504,3.8710640275244637,1.3277640074330148,0.12312089176601966,FAST
8.5,2.117647058823529,0.03125,0.16193771626297576,0.13068771626297576,2.9154759474226504,3.960897290999481,1.3585765626024142,0.1330841181155649,FAST
8.5,2.1529411764705886,0.03125,0.16463667820069205,0.13338667820069205,2.9154759474226504,4.052815256553615,1.3901041646858376,0.1430473444651101,FAST
8.5,2.1882352941176473,0.03125,0.16733564013840832,0.13608564013840832,2.9154759474226504,4.146866302511224,1.422363407311644,0.1530105708146554,FAST
8.5,2.223529411764706,0.03125,0.17003460207612456,0.13878460207612456,2.9154759474226504,4.243099929880954,1.4553712691857241,0.16297379716420046,FAST
8.5,2.2588235294117647,0.03125,0.17273356401384082,0.14148356401384082,2.9154759474226504,4.341566788409146,1.4891451230277493,0.17293702351374576,FAST
8.5,2.2941176470588234,0.03125,0.1754325259515571,0.1441825259515571,2.9154759474226504,4.442318703237834,1.5237027447147864,0.18290024986329098,FAST
8.5,2.329411764705882,0.03125,0.17813148788927333,0.14688148788927333,2.9154759474226504,4.545408702181396,1.5590623226371134,0.19286347621283606,FAST
8.5,2.3647058823529408,0.03125,0.1808304498269896,0.1495804498269896,2.9154759474226504,4.650891043636187,1.5952424672711447,0.20282670256238117,FAST
8.5,2.4000000000000004,0.03125,0.1835294117647059,0.1522794117647059,2.9154759474226504,4.758821245137855,1.6322622209745086,0.21278992891192655,FAST
8.5,2.435294117647059,0.03125,0.18622837370242218,0.15497837370242218,2.9154759474226504,4.8692561125813585,1.6701410680084314,0.2227531552614718,FAST
8.5,2.4705882352941178,0.03125,0.18892733564013842,0.15767733564013842,2.9154759474226504,4.982253770119093,1.7088989447927097,0.23271638161101682,FAST
8.5,2.5058823529411764,0.03125,0.19162629757785468,0.16037629757785468,2.9154759474226504,5.0978736907528335,1.7485562503986611,0.24267960796056207,FAST
8.5,2.541176470588235,0.03125,0.19432525951557092,0.16307525951557092,2.9154759474226504,5.2161767276355935,1.7891338572855717,0.25264283431010714,FAST
8.5,2.576470588235294,0.03125,0.19702422145328718,0.16577422145328718,2.9154759474226504,5.337225146099909,1.8306531222863087,0.26260606065965236,FAST
8.5,2.6117647058823525,0.03125,0.19972318339100345,0.16847318339100345,2.9154759474226504,5.461082656429361,1.873135897847858,0.2725692870091976,FAST
8.5,2.647058823529412,0.03125,0.20242214532871977,0.17117214532871977,2.9154759474226504,5.587814447390618,1.9166045435327215,0.2825325133587429,FAST
8.5,2.682352941176471,0.03125,0.205121107266436,0.173871107266436,2.9154759474226504,5.7174872205436245,1.961081937787214,0.29249573970828807,FAST
8.5,2.7176470588235295,0.03125,0.20782006920415227,0.17657006920415227,2.9154759474226504,5.850169225348024,2.006591489982866,0.30245896605783323,FAST
8.5,2.7529411764705882,0.03125,0.21051903114186854,0.17926903114186854,2.9154759474226504,5.985930295084245,2.0531571527372567,0.31242219240737845,FAST
8.5,2.788235294117647,0.03125,0.21321799307958478,0.18196799307958478,2.9154759474226504,6.124841883608206,2.1008034345207722,0.3223854187569236,FAST
8.5,2.8235294117647056,0.03125,0.21591695501730102,0.18466695501730102,2.9154759474226504,6.266977102958956,2.1495554125559195,0.3323486451064686,FAST
8.5,2.8588235294117643,0.03125,0.21861591695501725,0.18736591695501725,2.9154759474226504,6.412410761839054,2.1994387460159897,0.34231187145601377,FAST
8.5,2.894117647058823,0.03125,0.22131487889273352,0.19006487889273352,2.9154759474226504,6.561219404987925,2.250479689530006,0.35227509780555905,FAST
8.5,2.9294117647058817,0.03125,0.22401384083044978,0.19276384083044978,2.9154759474226504,6.713481353468949,2.30270510700108,0.3622383241551042,FAST
8.5,2.9647058823529413,0.03125,0.2267128027681661,0.1954628027681661,2.9154759474226504,6.86927674589145,2.356142485745442,0.3722015505046496,FAST
8.5,3.0,0.03125,0.22941176470588237,0.19816176470588237,2.9154759474226504,7.0286875805892945,2.410819950959575,0.38216477685419475,FAST
